gesture,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20]
0.5,"0.35426491498947144,0.2932504117488861,1.0987572807152901e-07","0.4057103097438812,0.3332511782646179,-0.028195414692163467","0.44315293431282043,0.42214521765708923,-0.061771098524332047","0.4669468402862549,0.5216875672340393,-0.09708330035209656","0.4872722327709198,0.6016960740089417,-0.13670063018798828","0.40734347701072693,0.32647743821144104,-0.08297386020421982","0.42855677008628845,0.45903077721595764,-0.13466402888298035","0.4417312443256378,0.5524629950523376,-0.1707833856344223","0.4529193937778473,0.6233998537063599,-0.19158348441123962","0.35366925597190857,0.33237749338150024,-0.09367100149393082","0.36475870013237,0.4747864902019501,-0.14304764568805695","0.38204941153526306,0.5842836499214172,-0.16246181726455688","0.39737850427627563,0.6658490300178528,-0.17459531128406525","0.30973151326179504,0.3515237867832184,-0.10423323512077332","0.3166690468788147,0.4851329028606415,-0.15239644050598145","0.33490467071533203,0.5964328050613403,-0.15692143142223358","0.3521401584148407,0.6793616414070129,-0.15404585003852844","0.27932995557785034,0.3813929259777069,-0.11717085540294647","0.275034636259079,0.5066496133804321,-0.14943014085292816","0.2844982147216797,0.5935605764389038,-0.14683036506175995","0.29471555352211,0.6583675742149353,-0.1418970376253128"
0.5,"0.3397080600261688,0.3138301372528076,3.017149197148683e-07","0.3982096016407013,0.34906142950057983,-0.04611775651574135","0.4382697641849518,0.4325394332408905,-0.07986138761043549","0.4646875560283661,0.5242512822151184,-0.10206924378871918","0.5018182396888733,0.5987584590911865,-0.1234053447842598","0.40746253728866577,0.3184090852737427,-0.13339416682720184","0.43446171283721924,0.45649611949920654,-0.17991717159748077","0.4473464787006378,0.5609434843063354,-0.1977020651102066","0.4560725688934326,0.6416931748390198,-0.20703761279582977","0.3521900773048401,0.3210638165473938,-0.12760891020298004","0.3729232847690582,0.4707220494747162,-0.17606544494628906","0.39153575897216797,0.585135281085968,-0.18915262818336487","0.40452903509140015,0.6683769226074219,-0.1986832171678543","0.3083217442035675,0.3458603024482727,-0.12096299231052399","0.31983494758605957,0.4921303987503052,-0.16640618443489075","0.33552098274230957,0.606522798538208,-0.17994162440299988","0.35110414028167725,0.6904523372650146,-0.18596825003623962","0.27802538871765137,0.380440890789032,-0.11512672901153564","0.28115254640579224,0.5098342895507812,-0.15062841773033142","0.2885660231113434,0.5985102653503418,-0.1648409217596054","0.297908753156662,0.6687798500061035,-0.17436732351779938"
0.5,"0.3362579345703125,0.3146589398384094,8.457976719000726e-07","0.3943348228931427,0.345517635345459,-0.026329778134822845","0.44166889786720276,0.43370136618614197,-0.04780866205692291","0.473427951335907,0.5367329716682434,-0.06373738497495651","0.5057637095451355,0.6111946702003479,-0.07970592379570007","0.40825986862182617,0.3338920474052429,-0.08480183035135269","0.4306561052799225,0.47024109959602356,-0.11713996529579163","0.45129796862602234,0.5714097619056702,-0.1323763132095337","0.46496158838272095,0.6518336534500122,-0.14188851416110992","0.3556453585624695,0.33539265394210815,-0.08831579983234406","0.3724237382411957,0.4873448610305786,-0.1235775426030159","0.3949193060398102,0.6063675880432129,-0.13473612070083618","0.41301578283309937,0.69417405128479,-0.14478322863578796","0.31091177463531494,0.35661524534225464,-0.09135318547487259","0.319934606552124,0.5096439123153687,-0.12617401778697968","0.3413684368133545,0.6242964267730713,-0.1348409205675125","0.3613475561141968,0.7045083045959473,-0.13973985612392426","0.27740344405174255,0.38510584831237793,-0.09533434361219406","0.2816503047943115,0.516207218170166,-0.12435085326433182","0.2928951382637024,0.6063081622123718,-0.13325786590576172","0.3031073808670044,0.6770477890968323,-0.13929197192192078"
0.5,"0.3170488476753235,0.29343003034591675,7.735899885119579e-07","0.38173940777778625,0.3223610520362854,-0.02470915950834751","0.43920764327049255,0.41918236017227173,-0.04329127073287964","0.47474247217178345,0.5316677093505859,-0.05560368299484253","0.5086694955825806,0.6061624884605408,-0.06747991591691971","0.4140375256538391,0.3461378812789917,-0.08231160044670105","0.43885937333106995,0.4901684522628784,-0.11387898772954941","0.45773324370384216,0.5926249027252197,-0.12624819576740265","0.47034409642219543,0.6738096475601196,-0.1325029879808426","0.36184555292129517,0.35613560676574707,-0.08419159799814224","0.3830544054508209,0.50849848985672,-0.11722295731306076","0.4052636921405792,0.6255978345870972,-0.12640883028507233","0.4225936830043793,0.71470046043396,-0.1336560696363449","0.31668293476104736,0.37930047512054443,-0.08534082025289536","0.3281615674495697,0.5292381644248962,-0.11671692132949829","0.349148690700531,0.6391858458518982,-0.12468496710062027","0.369396835565567,0.7201392650604248,-0.12830467522144318","0.2813769578933716,0.4051314890384674,-0.08715087175369263","0.28701847791671753,0.5368059873580933,-0.11320631951093674","0.29838818311691284,0.6199832558631897,-0.1217666044831276","0.3096781373023987,0.6874532699584961,-0.12666302919387817"
0.5,"0.31554341316223145,0.28738003969192505,7.33213710191194e-07","0.38286092877388,0.31271684169769287,-0.021062728017568588","0.4416373670101166,0.41146811842918396,-0.036613110452890396","0.47825363278388977,0.524869441986084,-0.045839134603738785","0.5090876221656799,0.6012256145477295,-0.05436442419886589","0.41502517461776733,0.3589576482772827,-0.0786268413066864","0.4449551999568939,0.5105753540992737,-0.10634759068489075","0.462318480014801,0.6123197078704834,-0.11453934013843536","0.47290557622909546,0.6904423236846924,-0.11758136004209518","0.3638177812099457,0.3743840456008911,-0.08027516305446625","0.3898211717605591,0.5337111353874207,-0.10936731845140457","0.41146335005760193,0.6481727361679077,-0.11608204245567322","0.4275936782360077,0.7311005592346191,-0.12110336124897003","0.3185293674468994,0.3983539342880249,-0.08057494461536407","0.33183205127716064,0.5500631332397461,-0.10813362151384354","0.351067453622818,0.657078742980957,-0.11602877825498581","0.3693045973777771,0.7319685220718384,-0.11970099806785583","0.283974826335907,0.42426884174346924,-0.08091507107019424","0.2896149754524231,0.5568196773529053,-0.10439815372228622","0.29956546425819397,0.6368736028671265,-0.11242913454771042","0.3101560175418854,0.6982089877128601,-0.11679814755916595"
0.5,"0.31357184052467346,0.2753053903579712,6.918991175552947e-07","0.3819105625152588,0.3052721619606018,-0.01952805556356907","0.4394721984863281,0.40836232900619507,-0.03511663153767586","0.47571372985839844,0.5223070979118347,-0.044160258024930954","0.5087090134620667,0.6009730100631714,-0.05302941054105759","0.4152229428291321,0.36774033308029175,-0.08013106137514114","0.4485737085342407,0.5240662693977356,-0.10856033861637115","0.4650998115539551,0.6241875886917114,-0.1179979220032692","0.4755191504955292,0.7019132375717163,-0.12197297811508179","0.3651253581047058,0.38484588265419006,-0.08233748376369476","0.39209192991256714,0.5509201288223267,-0.11207922548055649","0.41353508830070496,0.6618033647537231,-0.12097177654504776","0.429364949464798,0.740628719329834,-0.12769372761249542","0.3205985426902771,0.4077003598213196,-0.08270204067230225","0.33440035581588745,0.5670485496520996,-0.11041515320539474","0.3547898232936859,0.6731257438659668,-0.12135537713766098","0.37432676553726196,0.7495739459991455,-0.1276937574148178","0.2870303988456726,0.43210428953170776,-0.08251117169857025","0.29325371980667114,0.5665519833564758,-0.1069389283657074","0.3025912940502167,0.648785412311554,-0.117381751537323","0.3124830424785614,0.714322566986084,-0.12379767000675201"
0.5,"0.31615766882896423,0.275223046541214,6.773953487027029e-07","0.38352492451667786,0.3045651912689209,-0.019097264856100082","0.43844449520111084,0.4117439389228821,-0.034750454127788544","0.47389423847198486,0.5313396453857422,-0.043580591678619385","0.508335530757904,0.6090602874755859,-0.05192933231592178","0.41609907150268555,0.37355124950408936,-0.08183378726243973","0.4538045823574066,0.5327535271644592,-0.10807114839553833","0.4714955687522888,0.6328765153884888,-0.11423390358686447","0.48213353753089905,0.7091812491416931,-0.11577043682336807","0.3676501214504242,0.39130017161369324,-0.08332739770412445","0.3980598747730255,0.5604861378669739,-0.11127062886953354","0.41924288868904114,0.672288179397583,-0.11809918284416199","0.43510952591896057,0.7512710094451904,-0.12296568602323532","0.3243866264820099,0.4144047498703003,-0.08253152668476105","0.34028545022010803,0.5775939226150513,-0.10811162739992142","0.3592272400856018,0.6837460994720459,-0.1182234063744545","0.3787733316421509,0.7609738111495972,-0.12423215061426163","0.2912259101867676,0.43828144669532776,-0.08099208027124405","0.29558277130126953,0.5736005306243896,-0.10410463064908981","0.3029813766479492,0.6562404036521912,-0.11464613676071167","0.31377020478248596,0.7236089706420898,-0.12105922400951385"
0.5,"0.31981509923934937,0.27766168117523193,6.613939262933854e-07","0.387577086687088,0.307986319065094,-0.01923973113298416","0.44154736399650574,0.4149931073188782,-0.03433046489953995","0.47653406858444214,0.5354397892951965,-0.04259514436125755","0.5107365250587463,0.6130167245864868,-0.05025619640946388","0.417887419462204,0.3822466731071472,-0.0800064355134964","0.4567011594772339,0.5401105880737305,-0.10502754151821136","0.474420964717865,0.6385512351989746,-0.10999854654073715","0.485232412815094,0.7120440006256104,-0.11040645092725754","0.3708774149417877,0.40201854705810547,-0.08066480606794357","0.40256160497665405,0.5723391175270081,-0.10646933317184448","0.4236731231212616,0.6817893981933594,-0.11147452145814896","0.43856701254844666,0.757386326789856,-0.1148202195763588","0.3284849226474762,0.4255603551864624,-0.07921547442674637","0.344318151473999,0.5884233117103577,-0.10222040861845016","0.3633120656013489,0.6909528970718384,-0.11068607866764069","0.3813888728618622,0.7637355327606201,-0.11565284430980682","0.2949545085430145,0.44851619005203247,-0.07723258435726166","0.2997626066207886,0.5822616219520569,-0.09782613813877106","0.3071472644805908,0.6633124351501465,-0.10709839314222336","0.31672903895378113,0.7287111878395081,-0.1126401498913765"
0.5,"0.32805973291397095,0.27805081009864807,6.419620035558182e-07","0.39490997791290283,0.31082919239997864,-0.017931895330548286","0.4449118375778198,0.41960570216178894,-0.03325305134057999","0.4769229590892792,0.5389065146446228,-0.04178263992071152","0.5094056129455566,0.6156125664710999,-0.0499391034245491","0.4217420220375061,0.39269697666168213,-0.08189934492111206","0.4589643180370331,0.5520948767662048,-0.10621935874223709","0.4773485064506531,0.6481716632843018,-0.10999396443367004","0.4889250695705414,0.7203732132911682,-0.10969540476799011","0.3749227523803711,0.4115392863750458,-0.08336057513952255","0.40587615966796875,0.5843641757965088,-0.10895531624555588","0.4284653067588806,0.6926836371421814,-0.11334773153066635","0.4441618323326111,0.7673263549804688,-0.11634080857038498","0.3325527012348175,0.43301674723625183,-0.08235712349414825","0.3477579653263092,0.5993434190750122,-0.10493030399084091","0.36784741282463074,0.7011363506317139,-0.1131758913397789","0.38640159368515015,0.7739797830581665,-0.11823172122240067","0.2988494038581848,0.45347490906715393,-0.08058495819568634","0.30314821004867554,0.5907259583473206,-0.10066962242126465","0.3104199171066284,0.6718867421150208,-0.10980521142482758","0.31972265243530273,0.73723304271698,-0.1155589297413826"
0.5,"0.3328571617603302,0.28348299860954285,6.203572411322966e-07","0.40052396059036255,0.3182050585746765,-0.015972699970006943","0.44747427105903625,0.4271242916584015,-0.031141435727477074","0.47717905044555664,0.5433045625686646,-0.039412789046764374","0.5101997256278992,0.6204488277435303,-0.04792925715446472","0.4265535771846771,0.4092789888381958,-0.08409109711647034","0.46406999230384827,0.5652013421058655,-0.10930512845516205","0.4814738631248474,0.6588534116744995,-0.11363077908754349","0.4933242201805115,0.7292883396148682,-0.11359377205371857","0.37963956594467163,0.4263395071029663,-0.08678305894136429","0.40991073846817017,0.6006991267204285,-0.11389462649822235","0.43228965997695923,0.7068872451782227,-0.11966808140277863","0.4500293731689453,0.7805925607681274,-0.12321252375841141","0.3365028500556946,0.4452683925628662,-0.08635146915912628","0.3521208167076111,0.6120775938034058,-0.11062081903219223","0.37195372581481934,0.7129658460617065,-0.11979173868894577","0.3903564512729645,0.7861025333404541,-0.12494107335805893","0.3015417456626892,0.4624286890029907,-0.08455248177051544","0.3087731599807739,0.6011170744895935,-0.10545468330383301","0.31482312083244324,0.6811403632164001,-0.11372566968202591","0.3220631182193756,0.7462531328201294,-0.11846478283405304"
0.5,"0.3329213559627533,0.29146337509155273,6.128229301793908e-07","0.401519238948822,0.3241635262966156,-0.01503083948045969","0.44842931628227234,0.43028509616851807,-0.03031865879893303","0.47756272554397583,0.5443798303604126,-0.038804251700639725","0.5073570609092712,0.6230598092079163,-0.047459185123443604","0.4280273914337158,0.4191255569458008,-0.08454491198062897","0.4657439589500427,0.5767589807510376,-0.1099124401807785","0.48150044679641724,0.6709120273590088,-0.11397407948970795","0.49164527654647827,0.7402229309082031,-0.11334976553916931","0.38153666257858276,0.4350101053714752,-0.08732742071151733","0.4124677777290344,0.6127424836158752,-0.11434388905763626","0.4331822693347931,0.7181320786476135,-0.11936763674020767","0.44921761751174927,0.7899181842803955,-0.12192895263433456","0.3383841812610626,0.45335468649864197,-0.0867660865187645","0.3543640077114105,0.6224210262298584,-0.11026524752378464","0.37262651324272156,0.7224317789077759,-0.11812809109687805","0.38900816440582275,0.7938895225524902,-0.12207942456007004","0.30297571420669556,0.4696856439113617,-0.08474721014499664","0.31110042333602905,0.6105775833129883,-0.1042022854089737","0.3157259523868561,0.6898025870323181,-0.1108432337641716","0.3212096095085144,0.7534451484680176,-0.11418938636779785"
0.5,"0.33506137132644653,0.29354235529899597,6.122583044998464e-07","0.4022926390171051,0.3281515836715698,-0.014071376994252205","0.44853201508522034,0.4382815361022949,-0.027960941195487976","0.4771862328052521,0.5562530159950256,-0.03550863265991211","0.5060951709747314,0.6365764141082764,-0.042953528463840485","0.4303024113178253,0.42638635635375977,-0.07791034132242203","0.4639715552330017,0.585905134677887,-0.10114629566669464","0.47932255268096924,0.6806555986404419,-0.10424242168664932","0.4888787865638733,0.7511847615242004,-0.10336440056562424","0.38447821140289307,0.44128644466400146,-0.08076604455709457","0.41127443313598633,0.6193096041679382,-0.10542604327201843","0.43057820200920105,0.725520133972168,-0.10954832285642624","0.4449298679828644,0.7986583113670349,-0.111790232360363","0.34151995182037354,0.4575387239456177,-0.08069393038749695","0.35285651683807373,0.6268245577812195,-0.10328777879476547","0.3700672686100006,0.726512610912323,-0.11136315017938614","0.3864046335220337,0.7982494831085205,-0.11571187525987625","0.3051525950431824,0.4716396629810333,-0.07921312749385834","0.3080008029937744,0.6123533248901367,-0.09919282048940659","0.31004175543785095,0.6913823485374451,-0.10698159784078598","0.3141920864582062,0.7556109428405762,-0.1111907884478569"
0.5,"0.3377651572227478,0.29596376419067383,6.116890745033743e-07","0.40402844548225403,0.3345712721347809,-0.014216717332601547","0.44857004284858704,0.4468417465686798,-0.028106648474931717","0.47667044401168823,0.5648393034934998,-0.03560371324419975","0.5054051876068115,0.6437187790870667,-0.042956702411174774","0.43131303787231445,0.43402671813964844,-0.07785715907812119","0.4638993740081787,0.5939198732376099,-0.10099407285451889","0.478556364774704,0.6887155771255493,-0.1037658154964447","0.48778441548347473,0.7593058347702026,-0.10264912992715836","0.3852580189704895,0.44698774814605713,-0.08058714121580124","0.4104081094264984,0.6268519163131714,-0.10544649511575699","0.42903605103492737,0.7335307598114014,-0.10937570780515671","0.44318869709968567,0.8066726922988892,-0.11138074100017548","0.3422750234603882,0.46144282817840576,-0.08045133203268051","0.3508699834346771,0.6317936778068542,-0.10323821008205414","0.3672039806842804,0.7319353222846985,-0.11122477799654007","0.3831842243671417,0.8035817742347717,-0.11532791703939438","0.3057616353034973,0.4739834666252136,-0.07892640680074692","0.30754902958869934,0.6159520149230957,-0.0987195074558258","0.3092643916606903,0.6950234174728394,-0.10640634596347809","0.3133687973022461,0.7588406205177307,-0.11054360866546631"
0.5,"0.33470118045806885,0.2999020218849182,5.916872964917275e-07","0.40298303961753845,0.33719074726104736,-0.013027654029428959","0.449125200510025,0.44857144355773926,-0.026263680309057236","0.47778016328811646,0.5648676753044128,-0.033265095204114914","0.505610466003418,0.6447912454605103,-0.04020588845014572","0.43037673830986023,0.43808114528656006,-0.07789112627506256","0.464010089635849,0.597288191318512,-0.1011267602443695","0.47902050614356995,0.6918586492538452,-0.10398788750171661","0.48860034346580505,0.7620609998703003,-0.10294089466333389","0.3841189444065094,0.4512290954589844,-0.08131954073905945","0.4101886749267578,0.6324936747550964,-0.10682644695043564","0.4293578565120697,0.7387316226959229,-0.11112785339355469","0.4442923069000244,0.8114430904388428,-0.11307873576879501","0.34100547432899475,0.46593189239501953,-0.08164864778518677","0.3509623408317566,0.6388804316520691,-0.10483311861753464","0.3677043616771698,0.7394239902496338,-0.11292290687561035","0.3838757276535034,0.8115347623825073,-0.11687987297773361","0.30532193183898926,0.47848033905029297,-0.0803951546549797","0.3077740967273712,0.6216252446174622,-0.10020606219768524","0.30997687578201294,0.7016469836235046,-0.10765627771615982","0.3142942786216736,0.7666550874710083,-0.11151494830846786"
0.5,"0.33532729744911194,0.3017682433128357,6.070027325222327e-07","0.40292325615882874,0.33825570344924927,-0.013337097130715847","0.4474608600139618,0.451192706823349,-0.026815813034772873","0.47461336851119995,0.5699979066848755,-0.033920273184776306","0.5044418573379517,0.6472356915473938,-0.04080407693982124","0.4306418299674988,0.43878284096717834,-0.0771954208612442","0.4641949236392975,0.6016792058944702,-0.09938124567270279","0.47883790731430054,0.6968165636062622,-0.10130830854177475","0.48765525221824646,0.7668591737747192,-0.09949475526809692","0.3842413127422333,0.45167776942253113,-0.0801003947854042","0.4104383885860443,0.6353645324707031,-0.10449184477329254","0.42882493138313293,0.7429541349411011,-0.10772983729839325","0.44235655665397644,0.8161358833312988,-0.10893479734659195","0.34119582176208496,0.4665662348270416,-0.07994576543569565","0.35084035992622375,0.6411886811256409,-0.10197152942419052","0.3674622178077698,0.7428604960441589,-0.10925611853599548","0.38360702991485596,0.815066933631897,-0.11284302920103073","0.3051253855228424,0.4793119430541992,-0.07832672446966171","0.3074086308479309,0.6242050528526306,-0.09711988270282745","0.30858638882637024,0.7032138109207153,-0.1038147360086441","0.31221523880958557,0.7659420967102051,-0.10721110552549362"
0.5,"0.33802834153175354,0.30181634426116943,5.953658046564669e-07","0.4050133228302002,0.3417358696460724,-0.01410994678735733","0.44820672273635864,0.454706609249115,-0.027551619336009026","0.47475308179855347,0.5723820924758911,-0.034741729497909546","0.504684329032898,0.6486479043960571,-0.04179287329316139","0.42899101972579956,0.44275856018066406,-0.07632012665271759","0.46175792813301086,0.6039919853210449,-0.09869443625211716","0.47673457860946655,0.6985191106796265,-0.10118899494409561","0.4858432710170746,0.7690626978874207,-0.0999167263507843","0.38256117701530457,0.45649343729019165,-0.07899405062198639","0.40746647119522095,0.6360104084014893,-0.10340391099452972","0.4256080090999603,0.7426008582115173,-0.10720698535442352","0.4383966624736786,0.8162486553192139,-0.10899987071752548","0.3395756185054779,0.4710918664932251,-0.07882002741098404","0.34804126620292664,0.6425634026527405,-0.10104584693908691","0.36432895064353943,0.7435527443885803,-0.10872384905815125","0.37972620129585266,0.816135585308075,-0.1126447394490242","0.30381715297698975,0.48289623856544495,-0.07732798159122467","0.30452626943588257,0.6250823140144348,-0.09638388454914093","0.3060975670814514,0.7044235467910767,-0.1035124659538269","0.30971524119377136,0.7683922052383423,-0.1072738990187645"
0.5,"0.33693522214889526,0.3019724488258362,5.76964509946265e-07","0.4044683575630188,0.3416690528392792,-0.013943767175078392","0.4470996558666229,0.45530617237091064,-0.02830655500292778","0.4729096293449402,0.5729638934135437,-0.036172255873680115","0.5028333067893982,0.6523174047470093,-0.04415643587708473","0.42776256799697876,0.44412553310394287,-0.08073395490646362","0.45981794595718384,0.6068368554115295,-0.10426461696624756","0.4730387330055237,0.703095555305481,-0.1072869822382927","0.4813094139099121,0.7742658257484436,-0.10621591657400131","0.3805861175060272,0.4557976722717285,-0.08382242918014526","0.40403658151626587,0.6376691460609436,-0.1089443564414978","0.42129772901535034,0.7451295256614685,-0.11282563209533691","0.43454188108444214,0.8183472156524658,-0.11474194377660751","0.3364563286304474,0.46934473514556885,-0.08370191603899002","0.34531620144844055,0.6433863639831543,-0.10605350136756897","0.3599773347377777,0.7465189099311829,-0.11345318704843521","0.37384799122810364,0.8203331232070923,-0.11736024916172028","0.3000781238079071,0.48110538721084595,-0.08209071308374405","0.30226564407348633,0.6255568861961365,-0.10147131979465485","0.3033371567726135,0.7064080238342285,-0.10837369412183762","0.30613720417022705,0.7715456485748291,-0.11200203746557236"
0.5,"0.33605971932411194,0.30062544345855713,5.849009312441922e-07","0.40282726287841797,0.34270375967025757,-0.014873198233544827","0.4450080394744873,0.4573724567890167,-0.02966289408504963","0.4700302481651306,0.5744861960411072,-0.03786541149020195","0.4992414712905884,0.6536792516708374,-0.046165548264980316","0.42429623007774353,0.4424477517604828,-0.08214620500802994","0.4544420540332794,0.6079660058021545,-0.10688615590333939","0.4667956233024597,0.7051783800125122,-0.11061761528253555","0.4742026925086975,0.7777338624000549,-0.10999265313148499","0.3762921392917633,0.45403432846069336,-0.08511187881231308","0.39720502495765686,0.6377682089805603,-0.1115516796708107","0.41257625818252563,0.7473977208137512,-0.11614454537630081","0.4242570698261261,0.8234339952468872,-0.11845289915800095","0.3314497172832489,0.4670649468898773,-0.08493983745574951","0.33873701095581055,0.6411619782447815,-0.10852857679128647","0.35275623202323914,0.7448736429214478,-0.11623864620923996","0.3665568232536316,0.8206205368041992,-0.12019708007574081","0.29501277208328247,0.47935158014297485,-0.08334341645240784","0.29628875851631165,0.6216136813163757,-0.1038581058382988","0.29785802960395813,0.703550398349762,-0.111403688788414","0.3010532557964325,0.7708253860473633,-0.1153930127620697"
0.5,"0.33442017436027527,0.3019467294216156,5.755189249612158e-07","0.40094995498657227,0.34735023975372314,-0.01602591760456562","0.44203975796699524,0.46156686544418335,-0.030919553712010384","0.4659666121006012,0.5777780413627625,-0.039232153445482254","0.4937329888343811,0.6593244075775146,-0.047562066465616226","0.4196184277534485,0.4484667181968689,-0.07955567538738251","0.4471810758113861,0.6114850640296936,-0.10444942116737366","0.45908862352371216,0.708392858505249,-0.10894599556922913","0.46597057580947876,0.7812447547912598,-0.10881637781858444","0.37058916687965393,0.4599606692790985,-0.08172006905078888","0.38924339413642883,0.6395645141601562,-0.1075936034321785","0.40310975909233093,0.7486975193023682,-0.11275997012853622","0.41367441415786743,0.8255761861801147,-0.11550368368625641","0.3257018029689789,0.47222086787223816,-0.08099597692489624","0.33200931549072266,0.6419464349746704,-0.10409791022539139","0.3443033993244171,0.7434582710266113,-0.11124449968338013","0.35702207684516907,0.8185156583786011,-0.11465803533792496","0.29005131125450134,0.4833125174045563,-0.07904943823814392","0.29036062955856323,0.6228410005569458,-0.0987456664443016","0.2915346622467041,0.702323853969574,-0.10529714077711105","0.294948011636734,0.7676505446434021,-0.10846196860074997"
0.5,"0.32994380593299866,0.302761048078537,5.708781145585817e-07","0.3975811302661896,0.34695905447006226,-0.016224974766373634","0.4388180375099182,0.46066370606422424,-0.031198155134916306","0.4609135687351227,0.5770940184593201,-0.03944564238190651","0.4857887625694275,0.6618156433105469,-0.04798304662108421","0.41349655389785767,0.45305299758911133,-0.07968058437108994","0.4386082589626312,0.617189347743988,-0.10464013367891312","0.44976678490638733,0.7144554257392883,-0.10951901972293854","0.4562307894229889,0.7872821092605591,-0.10950983315706253","0.36338067054748535,0.46406763792037964,-0.08169358968734741","0.37986505031585693,0.6460567712783813,-0.10736296325922012","0.3935547471046448,0.7542763948440552,-0.1129782423377037","0.4046911597251892,0.8310615420341492,-0.11579997092485428","0.3186003565788269,0.47503453493118286,-0.08069943636655807","0.3234812617301941,0.6460788249969482,-0.10353255271911621","0.33596786856651306,0.746949315071106,-0.11124101281166077","0.34917908906936646,0.8219802379608154,-0.11489161103963852","0.2840508818626404,0.484318345785141,-0.07838481664657593","0.28380095958709717,0.6227835416793823,-0.09763137996196747","0.285258412361145,0.7010764479637146,-0.10378274321556091","0.2890833616256714,0.7658444046974182,-0.10651256889104843"
0.5,"0.3263947069644928,0.30444931983947754,5.56405382212688e-07","0.3946700096130371,0.34875914454460144,-0.01680743880569935","0.43606096506118774,0.4631349742412567,-0.031857188791036606","0.4579147696495056,0.5798524618148804,-0.04001307487487793","0.4828862249851227,0.665815532207489,-0.04835708811879158","0.4075967073440552,0.45529356598854065,-0.08055475354194641","0.43410223722457886,0.6233628392219543,-0.10597006231546402","0.4458651542663574,0.7203191518783569,-0.11075077950954437","0.45269355177879333,0.7924096584320068,-0.11032463610172272","0.3575207591056824,0.46534210443496704,-0.08200911432504654","0.37351277470588684,0.6508015394210815,-0.10938992351293564","0.38786041736602783,0.7594683170318604,-0.11520411819219589","0.4000834822654724,0.8363773822784424,-0.11737954616546631","0.3135493993759155,0.4764358103275299,-0.08048435300588608","0.31755638122558594,0.6493907570838928,-0.10498879104852676","0.3298576772212982,0.7507033348083496,-0.11316637694835663","0.34326279163360596,0.8260656595230103,-0.11617253720760345","0.2800018787384033,0.48608076572418213,-0.07753936201334","0.28061774373054504,0.6281843185424805,-0.09730178862810135","0.2817085087299347,0.7074019908905029,-0.10339093953371048","0.28498032689094543,0.7718786597251892,-0.10562466830015182"
0.5,"0.31947025656700134,0.30615031719207764,5.434071113086247e-07","0.39004063606262207,0.3474038243293762,-0.016008837148547173","0.43313145637512207,0.4623587429523468,-0.030329756438732147","0.4569072127342224,0.5800807476043701,-0.03771434724330902","0.4834515154361725,0.6640286445617676,-0.04534192010760307","0.40301239490509033,0.4577115774154663,-0.08056188374757767","0.4310988783836365,0.6269122958183289,-0.10595905780792236","0.4423474371433258,0.7246868014335632,-0.1104227602481842","0.44877731800079346,0.7964547872543335,-0.10957356542348862","0.3523819148540497,0.46973028779029846,-0.08199917525053024","0.36987122893333435,0.6575846672058105,-0.1099044606089592","0.3857259154319763,0.7660970687866211,-0.11557009816169739","0.39996087551116943,0.8411998748779297,-0.1171160340309143","0.3084990084171295,0.48203492164611816,-0.08027821779251099","0.3142807185649872,0.6550952792167664,-0.10558946430683136","0.3291216492652893,0.7543348073959351,-0.11392167955636978","0.34493011236190796,0.8281298875808716,-0.11639700084924698","0.27549660205841064,0.49124470353126526,-0.07691451162099838","0.2778018116950989,0.6333541870117188,-0.09691236913204193","0.2797966003417969,0.7116793394088745,-0.10279577225446701","0.28380346298217773,0.7760202288627625,-0.10448666661977768"
0.5,"0.3144890069961548,0.30844107270240784,5.205990305512387e-07","0.3855392336845398,0.3475682735443115,-0.016319504007697105","0.4301426410675049,0.4613579213619232,-0.030601631850004196","0.4558674991130829,0.5789649486541748,-0.0381336435675621","0.4843691885471344,0.6599180102348328,-0.04610256478190422","0.39835411310195923,0.4652388095855713,-0.07867126166820526","0.42841655015945435,0.6310311555862427,-0.10372515022754669","0.4404493570327759,0.7262813448905945,-0.10856716334819794","0.44795846939086914,0.796239972114563,-0.1081060841679573","0.34807655215263367,0.480777382850647,-0.07996067404747009","0.3686377704143524,0.6636744141578674,-0.10656039416790009","0.3865921199321747,0.7691547274589539,-0.11237715184688568","0.40252718329429626,0.8419036269187927,-0.11439865827560425","0.3047828674316406,0.4937334358692169,-0.07832829654216766","0.31348904967308044,0.6617144346237183,-0.10262098163366318","0.32984915375709534,0.7592794895172119,-0.11156201362609863","0.3463296592235565,0.831918478012085,-0.11485805362462997","0.27235233783721924,0.5017403960227966,-0.07516664266586304","0.27595239877700806,0.6408781409263611,-0.09469126164913177","0.27861109375953674,0.7189281582832336,-0.10105585306882858","0.2828647792339325,0.7832879424095154,-0.10332214832305908"
