gesture,[0],[7],[8],[12],[14],[16],[23],[24]
0.5,"0.6121295690536499,0.5065525770187378,-0.16342268884181976","0.6588253378868103,0.5121393203735352,0.12218467146158218","0.5751906633377075,0.5232006311416626,0.09336386620998383","0.49599647521972656,0.7799311876296997,0.12113915383815765","0.3412151038646698,0.7726548910140991,-0.08868058770895004","0.18110224604606628,0.6872513890266418,-0.5355110168457031","0.6892703175544739,1.500009298324585,0.007518352475017309","0.5109418630599976,1.467012643814087,-0.008223709650337696"
0.5,"0.6131299734115601,0.506382942199707,-0.1604592353105545","0.6583393216133118,0.512163519859314,0.12030675262212753","0.5751748085021973,0.5229053497314453,0.09439310431480408","0.4958439767360687,0.781619668006897,0.11508148908615112","0.3407735824584961,0.7740123271942139,-0.07472299039363861","0.18047596514225006,0.6889724135398865,-0.4960229992866516","0.6896278262138367,1.4999898672103882,0.010134580545127392","0.5110645294189453,1.4678950309753418,-0.01087377592921257"
0.5,"0.6135360598564148,0.5064512491226196,-0.2226291447877884","0.6581935882568359,0.5121310949325562,0.06393039971590042","0.5750920176506042,0.5226118564605713,0.01902741938829422","0.49534115195274353,0.780680775642395,0.04225035011768341","0.3356945216655731,0.7774171829223633,-0.17068491876125336","0.1724432408809662,0.7044336199760437,-0.602853000164032","0.6901821494102478,1.4970704317092896,0.022602135315537453","0.5112311244010925,1.4673831462860107,-0.023257223889231682"
0.5,"0.6139500141143799,0.5044206380844116,-0.1917882114648819","0.6580201387405396,0.5107538104057312,0.14069855213165283","0.5743634700775146,0.5222708582878113,0.05677793547511101","0.4950525760650635,0.7808697819709778,0.043034713715314865","0.3271116614341736,0.7808705568313599,-0.1756609082221985","0.16552837193012238,0.7167362570762634,-0.612411379814148","0.6989810466766357,1.4937719106674194,0.05591334030032158","0.5178366899490356,1.4676594734191895,-0.056567639112472534"
0.5,"0.6105669736862183,0.5031009912490845,-0.2188986986875534","0.6550686359405518,0.5073499083518982,0.08185511827468872","0.5722059607505798,0.5213720202445984,0.04033193737268448","0.49496012926101685,0.7826540470123291,0.04150368273258209","0.3230289816856384,0.7810776829719543,-0.2113177329301834","0.15830442309379578,0.7221525311470032,-0.7006775140762329","0.7037640810012817,1.4963823556900024,0.05473683029413223","0.5215040445327759,1.4716812372207642,-0.055336009711027145"
0.5,"0.6064295172691345,0.5028772354125977,-0.24697895348072052","0.6528817415237427,0.5060978531837463,0.0354355052113533","0.568974494934082,0.5208617448806763,0.024935610592365265","0.4945521950721741,0.7870272397994995,0.041393913328647614","0.31777817010879517,0.7821351885795593,-0.1964913159608841","0.15398159623146057,0.727869987487793,-0.6714898943901062","0.704247772693634,1.4971340894699097,0.05391911789774895","0.5211918354034424,1.4728727340698242,-0.054408617317676544"
0.5,"0.6064003109931946,0.5028034448623657,-0.3015337884426117","0.6515600681304932,0.5060681104660034,0.003447743831202388","0.5666956901550293,0.5207309126853943,-0.03307054564356804","0.4929262697696686,0.787402868270874,-0.003219296457245946","0.31475991010665894,0.7865943908691406,-0.24487991631031036","0.14772287011146545,0.7332920432090759,-0.7174639105796814","0.7048375010490417,1.4959794282913208,0.05296217277646065","0.5211328864097595,1.47300124168396,-0.05349069833755493"
0.5,"0.6061064004898071,0.5024543404579163,-0.26726478338241577","0.6493880152702332,0.5060994625091553,0.02163292095065117","0.5652632713317871,0.5206924676895142,-0.012148180976510048","0.4920894503593445,0.7873433232307434,0.007990305311977863","0.3150901198387146,0.7880421876907349,-0.22740986943244934","0.14832045137882233,0.7363808751106262,-0.6774483919143677","0.7041107416152954,1.495136022567749,0.05551900714635849","0.520870566368103,1.4728083610534668,-0.05606899783015251"
0.5,"0.6045788526535034,0.5017680525779724,-0.2498350441455841","0.6475624442100525,0.5059199333190918,0.03780815750360489","0.5639113187789917,0.520656406879425,0.0021203230135142803","0.49063223600387573,0.7872483134269714,0.014653483405709267","0.31534022092819214,0.7888492941856384,-0.2162606418132782","0.14857017993927002,0.7408242225646973,-0.6776844263076782","0.7037444710731506,1.4943538904190063,0.055281706154346466","0.5198802947998047,1.4727586507797241,-0.05583841726183891"
0.5,"0.6019319891929626,0.5013363361358643,-0.23971405625343323","0.6459737420082092,0.5059154033660889,0.043186869472265244","0.5633138418197632,0.5205718278884888,0.04036271944642067","0.49047237634658813,0.7871832847595215,0.06727742403745651","0.3183250427246094,0.7910525798797607,-0.1397947520017624","0.1544291377067566,0.7456557154655457,-0.6055973172187805","0.7032768130302429,1.49078369140625,0.04067253693938255","0.5197097063064575,1.4713211059570312,-0.04124889522790909"
0.5,"0.6012235879898071,0.49650895595550537,-0.19783788919448853","0.6444212198257446,0.5044798254966736,0.04520963877439499","0.5633813142776489,0.51944500207901,0.05160803720355034","0.49052634835243225,0.7869113683700562,0.06813877820968628","0.3249801993370056,0.7927488684654236,-0.12898525595664978","0.16471228003501892,0.743260383605957,-0.5536114573478699","0.7042597532272339,1.4865461587905884,0.03412380814552307","0.5230475068092346,1.465530514717102,-0.03471682593226433"
0.5,"0.5956103205680847,0.4972755014896393,-0.23353271186351776","0.6441930532455444,0.5037712454795837,-0.01362359058111906","0.5634072422981262,0.5188195109367371,0.03190156817436218","0.4918355345726013,0.7874531149864197,0.061756432056427","0.3337816596031189,0.793287992477417,-0.191360741853714","0.17732758820056915,0.7416884303092957,-0.6882815361022949","0.7041267156600952,1.4857662916183472,0.01805149018764496","0.5237458944320679,1.4640501737594604,-0.018688129261136055"
0.5,"0.5852973461151123,0.4999496340751648,-0.22304010391235352","0.6442155838012695,0.5037820339202881,0.001577062881551683","0.5638991594314575,0.5170657634735107,0.06353608518838882","0.4939143657684326,0.7888832688331604,0.07918877899646759","0.35006386041641235,0.7952494025230408,-0.19171664118766785","0.20484614372253418,0.7409738302230835,-0.6980842351913452","0.7023088335990906,1.4852126836776733,0.01766059547662735","0.5231598019599915,1.4633896350860596,-0.018298253417015076"
0.5,"0.5834643840789795,0.5011796951293945,-0.24247047305107117","0.6449929475784302,0.5039997100830078,0.012256642803549767","0.5667558312416077,0.5156764388084412,0.07347264885902405","0.4973115026950836,0.7892348170280457,0.08653035014867783","0.3662394881248474,0.7951353192329407,-0.259183794260025","0.2317364513874054,0.7295263409614563,-0.8957207798957825","0.7014085054397583,1.4777528047561646,0.017496589571237564","0.5229847431182861,1.4580957889556885,-0.018122995272278786"
0.5,"0.583098292350769,0.5020272731781006,-0.22806748747825623","0.645797848701477,0.503610372543335,-0.002595300320535898","0.5728363394737244,0.5147758722305298,0.08402550220489502","0.5017684102058411,0.789463460445404,0.138411283493042","0.38236117362976074,0.7947273850440979,0.05101221799850464","0.25219786167144775,0.719260573387146,-0.2505739629268646","0.7012808918952942,1.4780882596969604,-0.01455041766166687","0.5243976712226868,1.4539462327957153,0.013996566645801067"
0.5,"0.5788093209266663,0.5071235299110413,-0.221139594912529","0.6472359299659729,0.5036608576774597,-0.05782996490597725","0.5783010721206665,0.5140649080276489,0.09736990928649902","0.5057169795036316,0.7899350523948669,0.21909365057945251","0.401184618473053,0.7960283160209656,0.3379492461681366","0.2742505967617035,0.7177211046218872,0.24856595695018768","0.698222279548645,1.4786807298660278,-0.06227300688624382","0.5249318480491638,1.45266592502594,0.06182301789522171"
0.5,"0.5739373564720154,0.5153504014015198,-0.2388293296098709","0.6484087109565735,0.5040513277053833,-0.11968375742435455","0.5809235572814941,0.5136208534240723,0.07767270505428314","0.5110286474227905,0.7896784543991089,0.21932074427604675","0.41193661093711853,0.7960934042930603,0.5245338082313538","0.28847330808639526,0.7167835831642151,0.6605701446533203","0.6977184414863586,1.478511929512024,-0.08624289929866791","0.5314315557479858,1.4500865936279297,0.08580316603183746"
0.5,"0.5739978551864624,0.5213142037391663,-0.24863305687904358","0.6501400470733643,0.5048404335975647,-0.11879085004329681","0.5820216536521912,0.5134763121604919,0.06046177074313164","0.5155230760574341,0.7896749973297119,0.17862828075885773","0.41194915771484375,0.8010103106498718,0.18288516998291016","0.2944267988204956,0.7167994976043701,-0.22486016154289246","0.6977053880691528,1.4694628715515137,-0.06965078413486481","0.5345181226730347,1.4398003816604614,0.06904353201389313"
0.5,"0.5731751918792725,0.5231208205223083,-0.3018468916416168","0.651523232460022,0.5052521824836731,-0.17945778369903564","0.5849611163139343,0.5127021074295044,0.02963102236390114","0.519696831703186,0.7894322872161865,0.20857496559619904","0.4218117594718933,0.8015702962875366,0.43558788299560547","0.31646546721458435,0.7245939373970032,0.44850000739097595","0.6969476938247681,1.4695852994918823,-0.10444418340921402","0.5351755619049072,1.4385324716567993,0.10397007316350937"
0.5,"0.5739138722419739,0.5256873369216919,-0.28937163949012756","0.6536154747009277,0.5059657096862793,-0.13900701701641083","0.587706446647644,0.5120220184326172,0.04118838533759117","0.523056149482727,0.7887567281723022,0.22053992748260498","0.42809468507766724,0.8011070489883423,0.3770923316478729","0.3217107057571411,0.7258238792419434,0.3183070421218872","0.695853054523468,1.4655824899673462,-0.10213841497898102","0.536679744720459,1.4339991807937622,0.10166718810796738"
0.5,"0.5737866163253784,0.5273988246917725,-0.2631034255027771","0.6549628973007202,0.5064617395401001,-0.13920661807060242","0.5901376605033875,0.5112282037734985,0.06031090021133423","0.5258107781410217,0.7874860763549805,0.2709443271160126","0.43325647711753845,0.8009853959083557,0.667060136795044","0.3323403596878052,0.7292467951774597,0.9193552136421204","0.6941126585006714,1.4633318185806274,-0.11311503499746323","0.5363857746124268,1.4306858777999878,0.11265788227319717"
0.5,"0.573766827583313,0.5280559659004211,-0.2607387900352478","0.6565533876419067,0.506752073764801,-0.1450009047985077","0.5911574959754944,0.5106545686721802,0.07020190358161926","0.5278810858726501,0.7872412204742432,0.2949785590171814","0.4387838840484619,0.8077546954154968,0.7447835206985474","0.333264023065567,0.7357218265533447,1.0539277791976929","0.6926583647727966,1.4608190059661865,-0.12036788463592529","0.5369055271148682,1.4276612997055054,0.11989061534404755"
0.5,"0.5741210579872131,0.5294862389564514,-0.32344868779182434","0.6578229665756226,0.5076403617858887,-0.19479955732822418","0.5917603373527527,0.5105477571487427,0.01109110377728939","0.5275221467018127,0.7870884537696838,0.2528802156448364","0.43608608841896057,0.8073313236236572,0.6855646371841431","0.346425324678421,0.7393945455551147,1.003057599067688","0.6906096935272217,1.4600794315338135,-0.11518426984548569","0.5364468097686768,1.426700472831726,0.114680215716362"
0.5,"0.574377179145813,0.5299351811408997,-0.31333136558532715","0.6584674715995789,0.5076612830162048,-0.19602899253368378","0.59248948097229,0.5100025534629822,0.003489971859380603","0.5285059809684753,0.7864512205123901,0.23843879997730255","0.4439246654510498,0.8084976077079773,0.6225749254226685","0.35662737488746643,0.7441643476486206,0.8898310661315918","0.6902815103530884,1.4506361484527588,-0.1079564094543457","0.5364243388175964,1.4170787334442139,0.10745979845523834"
0.5,"0.574518620967865,0.5293883681297302,-0.2995791733264923","0.6590181589126587,0.5072406530380249,-0.2017030417919159","0.5949702858924866,0.5086528062820435,0.004155003000050783","0.5299671292304993,0.7858931422233582,0.2269374579191208","0.44332653284072876,0.8092410564422607,0.5424330234527588","0.3559015095233917,0.7503858804702759,0.7132082581520081","0.6905359029769897,1.4477537870407104,-0.10696059465408325","0.5366895198822021,1.415695071220398,0.10649025440216064"
0.5,"0.5747729539871216,0.5289017558097839,-0.30449357628822327","0.6600192785263062,0.5072283148765564,-0.192534938454628","0.5971721410751343,0.5080930590629578,0.015585554763674736","0.5328124761581421,0.7836614847183228,0.2962857186794281","0.4444924294948578,0.8104408979415894,0.8420982360839844","0.3567649722099304,0.753154993057251,1.2506258487701416","0.690558910369873,1.4477026462554932,-0.13046184182167053","0.5366517305374146,1.4144577980041504,0.1300695389509201"
0.5,"0.5757737755775452,0.5287445783615112,-0.3671383261680603","0.6619452238082886,0.5080394148826599,-0.2369295060634613","0.5979906916618347,0.5082346796989441,-0.037243302911520004","0.5323851704597473,0.7847497463226318,0.1891387701034546","0.4414077401161194,0.8118483424186707,0.46614712476730347","0.3488916754722595,0.7535155415534973,0.5080220699310303","0.6923139095306396,1.4473234415054321,-0.12087033689022064","0.5381726026535034,1.4153101444244385,0.12043923139572144"
0.5,"0.5763272047042847,0.5286211371421814,-0.36529600620269775","0.6626172661781311,0.5083330273628235,-0.2195267230272293","0.5981547236442566,0.5086302757263184,-0.05547448247671127","0.5320230722427368,0.7863503098487854,0.06369148194789886","0.4373722970485687,0.8135488629341125,-0.12208867073059082","0.3455736041069031,0.7539017796516418,-0.5507152080535889","0.696795642375946,1.4476386308670044,-0.08112634718418121","0.538044810295105,1.4171587228775024,0.08047188073396683"
0.5,"0.5780202150344849,0.5285767316818237,-0.3226113021373749","0.6630271673202515,0.5079495906829834,-0.15417373180389404","0.5979572534561157,0.5093562602996826,-0.034022942185401917","0.5318707227706909,0.7862964868545532,0.10035768896341324","0.4344663619995117,0.8136869072914124,-0.04101044312119484","0.31916943192481995,0.7520452737808228,-0.4414607584476471","0.6995790600776672,1.4481269121170044,-0.06422660499811172","0.5385169386863708,1.4176188707351685,0.06351338326931"
0.5,"0.5878999829292297,0.5285617113113403,-0.43494749069213867","0.6654659509658813,0.5082532167434692,-0.18047116696834564","0.595909059047699,0.5126414895057678,-0.11340762674808502","0.5297366976737976,0.7862147092819214,-0.05136333778500557","0.4101153314113617,0.8124072551727295,-0.49562621116638184","0.2791743874549866,0.7440868020057678,-1.2101731300354004","0.7068061828613281,1.4490278959274292,-0.012108951807022095","0.5390526652336121,1.4226163625717163,0.011443461291491985"
0.5,"0.6019935607910156,0.5291741490364075,-0.3846934735774994","0.6670790314674377,0.5088730454444885,-0.0920189693570137","0.5917372107505798,0.5163961052894592,-0.10436306148767471","0.5260900259017944,0.786281943321228,0.03150041773915291","0.38493871688842773,0.797263503074646,-0.2542364299297333","0.23600566387176514,0.7219563126564026,-0.8030056953430176","0.7141034603118896,1.4655293226242065,-0.009786819107830524","0.5404022932052612,1.439987063407898,0.009160002693533897"
0.5,"0.6159616112709045,0.527587890625,-0.4110284745693207","0.6684675216674805,0.5092787146568298,-0.11240919679403305","0.5905073881149292,0.5172684192657471,-0.13849613070487976","0.5188015699386597,0.7863441705703735,-0.06503193080425262","0.35939911007881165,0.7850942015647888,-0.24010498821735382","0.2010343074798584,0.7134758234024048,-0.6376004219055176","0.7166765928268433,1.4706639051437378,0.017801625654101372","0.5404816269874573,1.4466556310653687,-0.018474649637937546"
0.5,"0.6255422234535217,0.513708770275116,-0.3836978077888489","0.6686583757400513,0.5068220496177673,-0.03522259369492531","0.5890806317329407,0.5167990326881409,-0.095247782766819","0.5088104009628296,0.7843629717826843,-0.01945078745484352","0.3383922874927521,0.7775547504425049,-0.1988447904586792","0.16557399928569794,0.7043851017951965,-0.627590537071228","0.7159616947174072,1.4712849855422974,0.04343471676111221","0.5378898978233337,1.4492226839065552,-0.044076625257730484"
0.5,"0.635442316532135,0.5047762989997864,-0.42589235305786133","0.6683579087257385,0.5019550919532776,-0.07747180014848709","0.5875483751296997,0.5145928263664246,-0.16390879452228546","0.495250403881073,0.780914843082428,-0.0940975695848465","0.3212049901485443,0.765868604183197,-0.26898738741874695","0.12684515118598938,0.688156247138977,-0.6810397505760193","0.7143437266349792,1.479340672492981,0.042748451232910156","0.5302203893661499,1.4617667198181152,-0.04338916763663292"
0.5,"0.6538335084915161,0.505310595035553,-0.41585883498191833","0.6649360060691833,0.5013644099235535,-0.02100754901766777","0.5871244668960571,0.5112327337265015,-0.15692809224128723","0.4845260679721832,0.7741450071334839,-0.11144453287124634","0.29826804995536804,0.7447205185890198,-0.3351839482784271","0.09961400181055069,0.667579710483551,-0.7475612163543701","0.7039645314216614,1.4949610233306885,0.07094314694404602","0.5204198360443115,1.4808694124221802,-0.07156256586313248"
0.5,"0.6659995913505554,0.5115733742713928,-0.26197463274002075","0.6576410531997681,0.5023955702781677,0.06981013715267181","0.586939811706543,0.5108376145362854,-0.1597662717103958","0.48177891969680786,0.7639471888542175,-0.19183877110481262","0.2900460958480835,0.7264071106910706,-0.5304146409034729","0.08459305018186569,0.63604736328125,-0.963504433631897","0.6941304802894592,1.51181960105896,0.13586245477199554","0.5200110077857971,1.4955037832260132,-0.13638028502464294"
0.5,"0.67484450340271,0.5137192606925964,-0.13174983859062195","0.6442578434944153,0.5033357739448547,0.11854875087738037","0.587620198726654,0.5108191967010498,-0.13908882439136505","0.48344579339027405,0.7586429119110107,-0.15001407265663147","0.28930994868278503,0.7167494893074036,-0.3907245099544525","0.0868685245513916,0.6117919087409973,-0.675280749797821","0.6887815594673157,1.5156322717666626,0.12382255494594574","0.5191560983657837,1.5049402713775635,-0.12447681277990341"
0.5,"0.6738440990447998,0.5148324966430664,-0.1354990154504776","0.6351836323738098,0.5043163895606995,0.0952705666422844","0.5874146223068237,0.5108357667922974,-0.1348014622926712","0.4849299490451813,0.7532289028167725,-0.17211921513080597","0.29297012090682983,0.7127681374549866,-0.38147908449172974","0.09219963103532791,0.5847284197807312,-0.6064272522926331","0.6787775754928589,1.511864423751831,0.12332434952259064","0.517311155796051,1.508496642112732,-0.12402814626693726"
0.5,"0.6711692810058594,0.5164015293121338,-0.08555684983730316","0.6274698972702026,0.506270706653595,0.1587074100971222","0.5870221853256226,0.510830283164978,-0.12702201306819916","0.4863887429237366,0.7470725178718567,-0.16181693971157074","0.30173417925834656,0.7090632915496826,-0.3689279854297638","0.10419175773859024,0.5604228973388672,-0.595697283744812","0.6594855189323425,1.5098387002944946,0.12986013293266296","0.5233640670776367,1.503571629524231,-0.1304832100868225"
0.5,"0.6685124635696411,0.5207979679107666,-0.10390739142894745","0.6276992559432983,0.5096516609191895,0.15876665711402893","0.585233211517334,0.5124499201774597,-0.12961849570274353","0.49082478880882263,0.7452319860458374,-0.18564388155937195","0.30751949548721313,0.7017043232917786,-0.43159475922584534","0.1142578274011612,0.5404179692268372,-0.6238843202590942","0.6465635299682617,1.50802481174469,0.15572747588157654","0.5235060453414917,1.500387191772461,-0.15631018579006195"
0.5,"0.6695941090583801,0.5242143273353577,-0.0719539150595665","0.6266335844993591,0.5122887492179871,0.1754445731639862","0.585320770740509,0.5140934586524963,-0.1067226305603981","0.4973052144050598,0.7415940165519714,-0.15210530161857605","0.3147890567779541,0.6951463222503662,-0.4014279842376709","0.12146208435297012,0.5280078649520874,-0.6553061604499817","0.6276637315750122,1.4983456134796143,0.12849237024784088","0.5234208703041077,1.4861836433410645,-0.1291055977344513"
0.5,"0.6722167134284973,0.5307241678237915,-0.05193403363227844","0.6262971758842468,0.5157747268676758,0.19360587000846863","0.5860621333122253,0.5180677175521851,-0.10133112967014313","0.5100658535957336,0.7420787215232849,-0.14412958920001984","0.3368578553199768,0.6975629329681396,-0.507551372051239","0.13902178406715393,0.5316042304039001,-0.8933603167533875","0.6326006650924683,1.4810421466827393,0.12919305264949799","0.5245328545570374,1.4575555324554443,-0.129797101020813"
0.5,"0.6717151403427124,0.5323436260223389,-0.05598895624279976","0.6257293224334717,0.5172904133796692,0.19893468916416168","0.5862669348716736,0.51910001039505,-0.10097701847553253","0.5120248794555664,0.7419598698616028,-0.15249183773994446","0.34153619408607483,0.6975835561752319,-0.5268969535827637","0.14663949608802795,0.5293977856636047,-0.9313944578170776","0.6365405917167664,1.4776896238327026,0.13131248950958252","0.525005578994751,1.4527630805969238,-0.13187991082668304"
0.5,"0.6701828241348267,0.5343521237373352,-0.07924224436283112","0.6261419653892517,0.5192924737930298,0.1676868498325348","0.5860823392868042,0.5194405317306519,-0.09283505380153656","0.5113264322280884,0.7403228878974915,-0.14882110059261322","0.3408759832382202,0.6990097761154175,-0.4506552219390869","0.1452852189540863,0.5327869057655334,-0.8083531260490417","0.6401689648628235,1.4757068157196045,0.1384250521659851","0.5214141607284546,1.4535027742385864,-0.13904260098934174"
0.5,"0.6692872643470764,0.534843921661377,-0.08362144976854324","0.6268724203109741,0.5196659564971924,0.16486671566963196","0.5858838558197021,0.5194101929664612,-0.0755850225687027","0.5107566714286804,0.7377150058746338,-0.12984657287597656","0.33483561873435974,0.6994268894195557,-0.37930625677108765","0.12581725418567657,0.5323786735534668,-0.5958360433578491","0.6418818235397339,1.4760098457336426,0.13691507279872894","0.5213301777839661,1.4541537761688232,-0.13755279779434204"
0.5,"0.6685909032821655,0.5343009829521179,-0.1065828949213028","0.6270911693572998,0.5196473002433777,0.11498823016881943","0.5858117341995239,0.518968939781189,-0.09286462515592575","0.506138801574707,0.735308825969696,-0.13396625220775604","0.32616928219795227,0.7038301229476929,-0.35101693868637085","0.1201234832406044,0.53629070520401,-0.5387349128723145","0.6463486552238464,1.4750975370407104,0.1335054337978363","0.5181553363800049,1.4550371170043945,-0.13409022986888885"
0.5,"0.6684038639068604,0.5335636734962463,-0.1479089856147766","0.6274878978729248,0.5191423892974854,0.0839022845029831","0.5857923030853271,0.5179058909416199,-0.11193107068538666","0.4983817934989929,0.7355766892433167,-0.1340617537498474","0.30333617329597473,0.7066222429275513,-0.3181481957435608","0.09588585793972015,0.5562630295753479,-0.4637432098388672","0.6465190649032593,1.4835638999938965,0.12991482019424438","0.513081431388855,1.4756156206130981,-0.1305888593196869"
0.5,"0.6680778861045837,0.5335519313812256,-0.19215142726898193","0.6288239359855652,0.5191412568092346,0.06522242724895477","0.5854642391204834,0.5176090598106384,-0.138621985912323","0.48849359154701233,0.737414538860321,-0.1554548740386963","0.2896977365016937,0.7080313563346863,-0.33656397461891174","0.08946176618337631,0.5903729796409607,-0.5369772911071777","0.6587803959846497,1.4953802824020386,0.1273372769355774","0.5136321187019348,1.492478609085083,-0.1280117928981781"
0.5,"0.6678534746170044,0.5239388942718506,-0.21373195946216583","0.6333154439926147,0.5180248022079468,0.057775188237428665","0.5844809412956238,0.515914261341095,-0.13474491238594055","0.4820096492767334,0.7413119673728943,-0.15390527248382568","0.282405823469162,0.7126085758209229,-0.2957969307899475","0.08193547278642654,0.6190475225448608,-0.46607381105422974","0.6634951829910278,1.5122929811477661,0.1236969456076622","0.5104689598083496,1.5034832954406738,-0.12445555627346039"
0.5,"0.6677249670028687,0.5135173201560974,-0.19454564154148102","0.6380175948143005,0.512698769569397,0.09168879687786102","0.5844646096229553,0.5125015377998352,-0.08419850468635559","0.480389267206192,0.7432249188423157,-0.09584209322929382","0.26570621132850647,0.7128615379333496,-0.2632206380367279","0.06825704872608185,0.6303206086158752,-0.4590415358543396","0.6688590049743652,1.5125303268432617,0.12132786214351654","0.5076249241828918,1.5015976428985596,-0.12220703065395355"
0.5,"0.6633338928222656,0.500709056854248,-0.21266424655914307","0.6428459882736206,0.5050188899040222,0.08978289365768433","0.584074079990387,0.5093805193901062,-0.07377517968416214","0.4814496636390686,0.7458646893501282,-0.07213713228702545","0.2722308039665222,0.7145950198173523,-0.19442851841449738","0.06797591596841812,0.6395114660263062,-0.38401150703430176","0.6689038872718811,1.5153415203094482,0.1071314811706543","0.5040335655212402,1.5019567012786865,-0.10812787711620331"
0.5,"0.6469202041625977,0.500123143196106,-0.23509161174297333","0.6493357419967651,0.4984184801578522,0.06190745159983635","0.5812510251998901,0.508841872215271,-0.02446257695555687","0.48176974058151245,0.7487397193908691,0.010849728249013424","0.277793288230896,0.7161622047424316,-0.13998882472515106","0.07070796191692352,0.6548144221305847,-0.4042155146598816","0.6711474061012268,1.5154820680618286,0.06613052636384964","0.503294050693512,1.5018844604492188,-0.06704804301261902"
0.5,"0.6309278607368469,0.4994906187057495,-0.2662246823310852","0.653800368309021,0.4969877600669861,0.013344940729439259","0.5768297910690308,0.5088090896606445,-0.038734178990125656","0.4822911322116852,0.7541229128837585,0.0009383965516462922","0.28937506675720215,0.7259032130241394,-0.10895320028066635","0.11198115348815918,0.6665880680084229,-0.3836458623409271","0.6774700880050659,1.5117311477661133,0.04557646065950394","0.5033953189849854,1.4961261749267578,-0.04652290791273117"
0.5,"0.6178053617477417,0.4937977194786072,-0.24713578820228577","0.6542420983314514,0.49737662076950073,0.0729215070605278","0.5720539093017578,0.5081344842910767,0.0613858588039875","0.482574462890625,0.7551562190055847,0.07387907058000565","0.3114558756351471,0.7454790472984314,-0.11561334133148193","0.15234488248825073,0.6756255030632019,-0.4551462233066559","0.6846691966056824,1.4965475797653198,0.04750257357954979","0.503500759601593,1.481411099433899,-0.04824995622038841"
0.5,"0.5999626517295837,0.4891379475593567,-0.2325659692287445","0.65397709608078,0.4945752024650574,0.06583884358406067","0.5691248178482056,0.504423201084137,0.06667684763669968","0.4827100336551666,0.7603878378868103,0.11377330124378204","0.3369083106517792,0.7640597820281982,-0.045584771782159805","0.1843244433403015,0.6875653862953186,-0.44005218148231506","0.6856488585472107,1.4865866899490356,0.02653433382511139","0.5040612816810608,1.4690961837768555,-0.027171645313501358"
0.5,"0.5811580419540405,0.48957064747810364,-0.24019813537597656","0.6515446901321411,0.49408242106437683,-0.028169747442007065","0.5683019757270813,0.5017114281654358,0.045668475329875946","0.4869706630706787,0.7610781192779541,0.09704190492630005","0.36443275213241577,0.7678394913673401,-0.06368578970432281","0.23106834292411804,0.6954742670059204,-0.43672075867652893","0.6846596002578735,1.4811924695968628,-0.009320485405623913","0.5047980546951294,1.4534415006637573,0.008592195808887482"
0.5,"0.5650862455368042,0.49169889092445374,-0.23276552557945251","0.6458355188369751,0.4943304657936096,-0.0808132141828537","0.5687610507011414,0.5002045631408691,0.05640174821019173","0.48824697732925415,0.7623593807220459,0.16773538291454315","0.3912596106529236,0.7792298197746277,0.29364728927612305","0.2674693763256073,0.7049944400787354,0.27288463711738586","0.682050347328186,1.4725431203842163,-0.05512850359082222","0.5050066709518433,1.4397506713867188,0.05462166666984558"
0.5,"0.5585604310035706,0.49820035696029663,-0.2559962570667267","0.6428909301757812,0.4944314658641815,-0.17575760185718536","0.5693535208702087,0.49970725178718567,0.03566126525402069","0.497314453125,0.7653262615203857,0.18389375507831573","0.4065679609775543,0.7954874038696289,0.4622439444065094","0.3032703697681427,0.7260846495628357,0.5938786864280701","0.678007185459137,1.4664099216461182,-0.09172780811786652","0.5052521824836731,1.4305957555770874,0.09124690294265747"
0.5,"0.559299111366272,0.5005046129226685,-0.2728711664676666","0.6428025960922241,0.49456268548965454,-0.15416455268859863","0.5697835683822632,0.4990673363208771,0.06836436688899994","0.5053068399429321,0.7728570103645325,0.30963361263275146","0.42310792207717896,0.8057311177253723,0.8158688545227051","0.33005639910697937,0.7563809156417847,1.1852644681930542","0.6778798699378967,1.4627686738967896,-0.1246880441904068","0.5085066556930542,1.4262137413024902,0.12420813739299774"
0.5,"0.5570136308670044,0.502887487411499,-0.3274834156036377","0.6421573162078857,0.4946834444999695,-0.26813560724258423","0.5731692314147949,0.4988864064216614,-0.0034558880142867565","0.5163193941116333,0.7738040685653687,0.2363353967666626","0.4397905766963959,0.8093823790550232,0.7631099224090576","0.3534654974937439,0.767349898815155,1.1513196229934692","0.6771383285522461,1.4638473987579346,-0.1337711066007614","0.5149089694023132,1.4276063442230225,0.1333635151386261"
0.5,"0.5585240125656128,0.506256103515625,-0.30388540029525757","0.6418930888175964,0.49478432536125183,-0.19621425867080688","0.5760026574134827,0.498651921749115,0.0502062663435936","0.5215164422988892,0.7745545506477356,0.31306976079940796","0.44581371545791626,0.8206812739372253,0.8741722106933594","0.36434128880500793,0.7792035341262817,1.3097014427185059","0.6772763729095459,1.4593015909194946,-0.14075449109077454","0.5168753862380981,1.4224814176559448,0.14044949412345886"
0.5,"0.5597236156463623,0.5109146237373352,-0.3899954557418823","0.6418553590774536,0.49511244893074036,-0.3228652775287628","0.5767329931259155,0.4989162087440491,-0.0639701634645462","0.52168208360672,0.7751243710517883,0.24616491794586182","0.4354070723056793,0.8275989294052124,0.6435359716415405","0.3513661324977875,0.7805565595626831,0.9203895330429077","0.6792038083076477,1.4572099447250366,-0.13075770437717438","0.5214495062828064,1.4225996732711792,0.1303362101316452"
