gesture,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20]
0.25,"0.4755997359752655,0.5511029958724976,-6.697868570881839e-08","0.4682829678058624,0.539892852306366,-0.0187997445464134","0.4562613070011139,0.5178866982460022,-0.0265575461089611","0.4398633241653442,0.4980883598327636,-0.0312074683606624","0.4268472492694855,0.4811391234397888,-0.0339304916560649","0.4724689126014709,0.4704300463199615,-0.0139386104419827","0.462843656539917,0.4307060241699219,-0.0224276110529899","0.4479776620864868,0.4366969466209411,-0.0292591415345668","0.4386838674545288,0.4497996568679809,-0.0328012183308601","0.4685290157794952,0.4659841358661651,-0.0062855328433215","0.4606164097785949,0.4200815856456756,-0.0144762201234698","0.4462195932865143,0.4239926934242248,-0.0211375933140516","0.4376202821731567,0.4368116855621338,-0.0243974812328815","0.463682472705841,0.4676949679851532,-0.000440161966253","0.4560234248638153,0.4328501224517822,-0.0070631457492709","0.443695455789566,0.436811238527298,-0.0130601730197668","0.4359099268913269,0.4489586651325226,-0.0158513989299535","0.4594036638736725,0.4743113219738006,0.0040236082859337","0.4526600837707519,0.4516373574733734,-0.0004516418557614","0.4430864155292511,0.4521487057209015,-0.0042271693237125","0.4358229637145996,0.4605880379676819,-0.0062755560502409"
0.25,"0.4784823358058929,0.5504929423332214,-5.71189637810221e-08","0.4691949188709259,0.5398569703102112,-0.0187592599540948","0.4546294212341308,0.5180493593215942,-0.0262500904500484","0.4370065033435821,0.4997783005237579,-0.0301902331411838","0.4230231046676636,0.4860531687736511,-0.0320563092827796","0.4715524911880493,0.4706953465938568,-0.016510646790266","0.4587848782539367,0.4288517236709595,-0.0243491642177104","0.444268524646759,0.4350004494190216,-0.0295354574918746","0.4356421232223511,0.4483637511730194,-0.0317862257361412","0.4686681628227234,0.4653716087341308,-0.0080843474715948","0.4572843611240387,0.4192992448806762,-0.0157977417111396","0.4427034854888916,0.4253583252429962,-0.0205912794917821","0.4344682991504669,0.4401157200336456,-0.0223983731120824","0.464638203382492,0.4672818779945373,-0.0011722747003659","0.453525960445404,0.4341256022453308,-0.0074189868755638","0.4411323666572571,0.4425767958164215,-0.011907560750842","0.4338221848011017,0.4574293494224548,-0.0135572599247097","0.4609216749668121,0.4741280674934387,0.004436906427145","0.4515937268733978,0.4541691243648529,-0.0001574359339429","0.4422207772731781,0.4594503045082092,-0.0032644448801875","0.4357418417930603,0.4711926877498626,-0.0045513794757425"
0.25,"0.4807532727718353,0.549758791923523,-6.244812311706482e-08","0.4686650037765503,0.5420241951942444,-0.0190164651721715","0.4530361592769623,0.5208999514579773,-0.0267647486180067","0.4349065124988556,0.5008781552314758,-0.0306040663272142","0.4203413128852844,0.4876562058925628,-0.0323916561901569","0.4716102182865143,0.4713329672813415,-0.0187704600393772","0.4558922946453094,0.4301096200942993,-0.0261912941932678","0.4413080513477325,0.4366500079631805,-0.0302197057753801","0.4329553246498108,0.449847549200058,-0.0314782448112964","0.4705331921577453,0.4644638895988464,-0.0095055969431996","0.4554293155670166,0.4179473519325256,-0.0173668079078197","0.4398923218250274,0.426088273525238,-0.0208749826997518","0.4312813580036163,0.4435454607009887,-0.0212727077305316","0.4670625030994415,0.4661510288715362,-0.0014439910883083","0.452440083026886,0.4351701736450195,-0.0078805740922689","0.4392015635967254,0.4466981887817383,-0.0116106495261192","0.4315269291400909,0.4638878405094147,-0.0122565310448408","0.4635132551193237,0.4730769395828247,0.0054321875795722","0.4517832100391388,0.457014262676239,0.000386307539884","0.4416826665401459,0.4657163321971893,-0.0026119963731616","0.4344657063484192,0.4794827997684479,-0.003334306878969"
0.25,"0.4827755391597748,0.5505899786949158,-5.1981832172032234e-08","0.4685827791690826,0.5419753789901733,-0.0212739203125238","0.4516769349575043,0.5218634605407715,-0.0290206763893365","0.4332576394081116,0.5036985278129578,-0.031873982399702","0.4184784293174743,0.4905116558074951,-0.0324457325041294","0.4701728224754333,0.4683971405029297,-0.0201093759387731","0.4515736103057861,0.4283234477043152,-0.0253974013030529","0.4369927644729614,0.4351057410240173,-0.0278650242835283","0.4285494685173034,0.4486984312534332,-0.0280328914523124","0.4704932868480682,0.4636159837245941,-0.008055810816586","0.4533255398273468,0.418179988861084,-0.0136848781257867","0.4378746747970581,0.4265933334827423,-0.0164937488734722","0.4293469786643982,0.4448421597480774,-0.0168078169226646","0.4682032465934753,0.4669883549213409,0.0028141164220869","0.4528126418590545,0.4381700754165649,-0.0014654051046818","0.4390590190887451,0.4495656490325928,-0.0060697118751704","0.4308552145957947,0.4669752717018127,-0.0077718547545373","0.4652188718318939,0.4740428030490875,0.0124078970402479","0.4533322751522064,0.4594399929046631,0.0089560085907578","0.4430752992630005,0.4678220450878143,0.0050775748677551","0.4358236789703369,0.4810690283775329,0.0032953191548585"
0.25,"0.4837177395820617,0.5498574376106262,-6.466596857990227e-08","0.4691707491874695,0.541403591632843,-0.0198417268693447","0.4507481455802917,0.5214358568191528,-0.0269259084016084","0.4313696026802063,0.5044177174568176,-0.0292939506471157","0.416280448436737,0.4927636086940765,-0.0293164998292922","0.468944102525711,0.4683791697025299,-0.019767977297306","0.4485376477241516,0.4292992651462555,-0.0239791311323642","0.4340578019618988,0.4378798007965088,-0.0250310078263282","0.4259661138057709,0.4521169364452362,-0.02433617785573","0.4704302549362182,0.4617210924625397,-0.0083518922328948","0.4511746764183044,0.4170810878276825,-0.0137694999575614","0.4354197978973388,0.4278070032596588,-0.0155647806823253","0.4268621504306793,0.4461396634578705,-0.0151480166241526","0.4685676395893097,0.4635685980319977,0.0021093455143272","0.4519254863262176,0.4328421056270599,-0.0016034762375056","0.4378212690353393,0.4438528418540954,-0.0051263505592942","0.4294584691524505,0.460853099822998,-0.0062563600949943","0.4659285545349121,0.4697858393192291,0.0113698486238718","0.4539337754249573,0.4524558782577514,0.0084488037973642","0.4434247016906738,0.4602950811386108,0.0051730382256209","0.435828685760498,0.4733005166053772,0.0037104033399373"
0.25,"0.485350489616394,0.5503839254379272,-5.778981204684897e-08","0.4694170951843261,0.5413995981216431,-0.0205449014902114","0.4504634141921997,0.5229101181030273,-0.0278422348201274","0.4307536780834198,0.5066081881523132,-0.0301785394549369","0.4150511026382446,0.4958976209163666,-0.0302185378968715","0.4673374593257904,0.4658327996730804,-0.0193495117127895","0.4444239139556885,0.4305818378925323,-0.0226654633879661","0.4301526248455047,0.4414937794208526,-0.0235445480793714","0.4229508936405182,0.4562613070011139,-0.0228552296757698","0.4694397151470184,0.4581998288631439,-0.0068882019259035","0.4490295350551605,0.416304349899292,-0.011393703520298","0.4334637820720672,0.428373247385025,-0.0130630647763609","0.425190269947052,0.4478887915611267,-0.0126867927610874","0.4682775437831878,0.4605103433132171,0.0046413731761276","0.4510436952114105,0.4321760535240173,0.0016856531146913","0.4365464150905609,0.4438935816287994,-0.0023236819542944","0.4279896914958954,0.4615959525108337,-0.0039151990786194","0.4659589529037475,0.4667457044124603,0.0149615090340375","0.4533485174179077,0.4522061645984649,0.0123053565621376","0.4428826570510864,0.4607471823692322,0.0083886124193668","0.4356070458889007,0.473327487707138,0.0064292037859559"
0.25,"0.4857453405857086,0.548944354057312,-6.714476796787494e-08","0.4684327244758606,0.5405919551849365,-0.0189332943409681","0.4486036002635956,0.5224077105522156,-0.0254060216248035","0.4289367794990539,0.5073796510696411,-0.0270733088254928","0.4136717021465301,0.498912900686264,-0.0264997947961092","0.4652377367019653,0.46479132771492,-0.0188558343797922","0.4411492645740509,0.4312905073165893,-0.0207571852952241","0.4269838035106659,0.4425479173660278,-0.0203733313828706","0.420136421918869,0.4569584727287292,-0.0190472062677145","0.4687742590904236,0.4563571214675903,-0.006799638736993","0.4468190968036651,0.4162427484989166,-0.0099958023056387","0.4313955307006836,0.4284646809101105,-0.0106511050835251","0.4234342277050018,0.4472400546073913,-0.0099665271118283","0.4686343669891357,0.4584304392337799,0.0046257930807769","0.4503795206546783,0.428651213645935,0.0030981842428445","0.4360930323600769,0.4387403130531311,7.688596815569326e-05","0.4276230633258819,0.4555058777332306,-0.0013566619018092","0.4667423963546753,0.4647656381130218,0.0149682303890585","0.4533917009830475,0.4484713077545166,0.0134234009310603","0.4429318904876709,0.4554187953472137,0.0101488130167126","0.4356486797332763,0.4668847322463989,0.0083170654252171"
0.25,"0.4858332872390747,0.5467957854270935,-7.044808114642366e-08","0.4688965976238251,0.539697527885437,-0.0189427956938743","0.4486096203327179,0.5239601731300354,-0.0259373262524604","0.4281650185585022,0.5120252966880798,-0.0283776130527257","0.4125180244445801,0.5046700239181519,-0.02863728441298","0.4628632962703705,0.4653671979904175,-0.0190272442996501","0.4379625022411346,0.4336419403553009,-0.0221089553087949","0.4240173697471618,0.4465721547603607,-0.0228147525340318","0.4174595475196838,0.4615814089775085,-0.022189725190401","0.4659629464149475,0.4564837217330932,-0.0075216102413833","0.4435259103775024,0.4182391762733459,-0.011546860449016","0.4282186925411224,0.4309364855289459,-0.013088391162455","0.4207669198513031,0.4502348303794861,-0.0131369829177856","0.4657082855701446,0.4581385850906372,0.0032754335552453","0.4473722875118255,0.430187463760376,0.0009697017376311","0.4330586493015289,0.4409174919128418,-0.002589026466012","0.4249809980392456,0.4586217999458313,-0.0043909307569265","0.4639796614646911,0.4642010927200317,0.0129664558917284","0.4505558013916015,0.4480807483196258,0.010916861705482","0.4399683773517608,0.4554575383663177,0.0075178444385528","0.4328481554985046,0.4674422740936279,0.0055755227804183"
0.25,"0.4875651895999908,0.5465054512023926,-6.589016265934333e-08","0.4701053202152252,0.5393510460853577,-0.0188505612313747","0.4487757384777069,0.5246952772140503,-0.025204723700881","0.4276506900787353,0.5154496431350708,-0.0268505327403545","0.411653071641922,0.5118111968040466,-0.0262775346636772","0.4608752429485321,0.4653403460979461,-0.0178947690874338","0.4356478750705719,0.4348964095115661,-0.0203158017247915","0.4224863648414612,0.4484747350215912,-0.0206029471009969","0.4161918759346008,0.4638866186141968,-0.0197018962353467","0.4634449779987335,0.4573291838169098,-0.0059863524511456","0.4397672116756439,0.4215409159660339,-0.0091572916135191","0.4253213703632355,0.4359691739082336,-0.0103427013382315","0.4184969961643219,0.4562867879867553,-0.0101454723626375","0.4632279276847839,0.4601244926452636,0.0051552108488976","0.4438086450099945,0.4353429675102234,0.003644122974947","0.4302616715431213,0.448521226644516,4.874578007729724e-05","0.4227248430252075,0.4675743579864502,-0.0018515245756134","0.4619050323963165,0.4670746922492981,0.0151805998757481","0.4480730593204498,0.4541532099246979,0.0137630384415388","0.437755823135376,0.4639414548873901,0.0103314695879817","0.4307544231414795,0.4776367545127868,0.0082957968115806"
0.25,"0.4869922995567322,0.5439180731773376,-7.13848535838224e-08","0.4698213040828705,0.5371201634407043,-0.0201382711529731","0.4477932155132293,0.5242285132408142,-0.026425827294588","0.4261844754219055,0.5177362561225891,-0.027576707303524","0.4105327725410461,0.5146734714508057,-0.0263926181942224","0.4583803117275238,0.4632759988307953,-0.0184005983173847","0.4315630197525024,0.4363223314285278,-0.0197200309485197","0.4191740155220032,0.4522305428981781,-0.0191927850246429","0.4131344258785248,0.468584269285202,-0.0178251471370458","0.4604330956935882,0.4567007720470428,-0.0052665676921606","0.4346420168876648,0.425862193107605,-0.007231397088617","0.4210924506187439,0.443695068359375,-0.0083031831309199","0.4155268669128418,0.4655272364616394,-0.0082990946248173","0.4600821137428283,0.460282027721405,0.0071100532077252","0.4393693506717682,0.4387805461883545,0.0067205294035375","0.4268490970134735,0.4547207951545715,0.0028407564386725","0.4206278622150421,0.475237637758255,0.0004672613285947","0.45872762799263,0.4670259058475494,0.0182945299893617","0.444509893655777,0.4561069011688232,0.0176098681986331","0.4346511363983154,0.467325747013092,0.01395402289927","0.4282468855381012,0.481968343257904,0.0116234235465526"
0.25,"0.4874247908592224,0.5414653420448303,-7.546216806986196e-08","0.4702469706535339,0.5367971062660217,-0.0194388404488563","0.4477965235710144,0.5251937508583069,-0.0255264062434434","0.4257830679416656,0.5204227566719055,-0.0268402565270662","0.4097299575805664,0.5190662741661072,-0.0259188972413539","0.4565923511981964,0.4628587961196899,-0.0166952293366193","0.4290767610073089,0.4375420808792114,-0.0189581029117107","0.417195588350296,0.454193502664566,-0.0195663832128047","0.4116549789905548,0.4710211157798767,-0.0189255680888891","0.4577316045761108,0.4571665823459625,-0.0044035762548446","0.4311262667179107,0.428813099861145,-0.006963713094592","0.4183213114738464,0.4476385116577148,-0.0085342554375529","0.4134002029895782,0.4699512422084808,-0.008680572733283","0.457291692495346,0.4617543816566467,0.0069565842859447","0.4356176853179931,0.4436115324497223,0.0060742278583347","0.4241654276847839,0.4607141017913818,0.0020831078290939","0.4188883602619171,0.48136767745018,-0.0002284750371472","0.4564389586448669,0.4694774746894836,0.0170892477035522","0.441552996635437,0.4629426896572113,0.0157921072095632","0.432598352432251,0.476332277059555,0.0120742665603756","0.4272404909133911,0.4923065602779388,0.0098979230970144"
0.25,"0.4876745641231537,0.5394413471221924,-8.343847213154731e-08","0.4710032343864441,0.5343723893165588,-0.0196500159800052","0.4479596316814422,0.5237188339233398,-0.025548567995429","0.4252864718437195,0.5207884311676025,-0.0265820417553186","0.4089499413967132,0.5210371017456055,-0.0253732502460479","0.454826295375824,0.461873710155487,-0.0164927635341882","0.4269470572471618,0.4408115744590759,-0.0187419708818197","0.4152926504611969,0.4588823318481445,-0.0195927843451499","0.4096122086048126,0.4763849675655365,-0.0191920902580022","0.4556019008159637,0.4557691812515259,-0.0041762203909456","0.4283955991268158,0.4308733940124511,-0.0067627211101353","0.4162183701992035,0.4510306417942047,-0.0087933233007788","0.4115105271339416,0.4737131297588348,-0.0093490434810519","0.4550923109054565,0.4600439667701721,0.0071992571465671","0.4330417513847351,0.4424967169761657,0.0062779108993709","0.4222705066204071,0.4597486853599548,0.0020973202772438","0.4173127114772796,0.4803601801395416,-0.0003610964340623","0.4542900025844574,0.4678894579410553,0.0173330809921026","0.4392942488193512,0.4606008231639862,0.0163087099790573","0.4305951595306396,0.4729804098606109,0.0126829296350479","0.4252925217151642,0.4886263310909271,0.0104703288525342"
0.25,"0.487231969833374,0.5377148389816284,-7.222460851608048e-08","0.470761626958847,0.5319933891296387,-0.0212458316236734","0.4482355117797851,0.5227917432785034,-0.0273098610341548","0.4258248507976532,0.5220234394073486,-0.0281235873699188","0.4096841514110565,0.5223324298858643,-0.02647534199059","0.4533081352710724,0.4608282148838043,-0.0167358703911304","0.4254454672336578,0.4403194785118103,-0.0189578160643577","0.4142613708972931,0.459410160779953,-0.0197315737605094","0.4091168642044067,0.4780961275100708,-0.0191785991191864","0.4534982144832611,0.4570372402667999,-0.0032668889034539","0.4258923232555389,0.4322423338890075,-0.0059689763002097","0.4141189157962799,0.4533753097057342,-0.0085102412849664","0.410292387008667,0.4765700995922088,-0.0093309385702013","0.4527071118354797,0.4626591503620147,0.0090851383283734","0.4306860864162445,0.4451770484447479,0.0080889714881777","0.4200195968151092,0.4633004665374756,0.00312682823278","0.4157807826995849,0.4845556616783142,0.0002659935271367","0.4517881572246551,0.4715059697628021,0.020078120753169","0.4371160268783569,0.464591383934021,0.0189558081328868","0.4283093810081482,0.4771672785282135,0.0146159948781132","0.4233452677726745,0.4929220378398895,0.0119096562266349"
0.25,"0.486835241317749,0.5353397727012634,-6.162582621982439e-08","0.4707830250263214,0.5300559997558594,-0.0215482618659734","0.4488531053066253,0.5223689675331116,-0.0279000662267208","0.426494687795639,0.5226141214370728,-0.0291471108794212","0.40967857837677,0.5235832929611206,-0.0280437916517257","0.4522318542003631,0.4598311185836792,-0.0160903390496969","0.4240841865539551,0.4395407736301422,-0.018960028886795","0.4130367636680603,0.4580032527446747,-0.0204317010939121","0.4081489145755768,0.4764741659164428,-0.0202919989824295","0.4515820741653442,0.4587267339229584,-0.0027888091281056","0.4237955212593078,0.4343632459640503,-0.00624396558851","0.4124345779418945,0.4555560350418091,-0.0094583351165056","0.4091169536113739,0.4791425764560699,-0.010519566014409","0.4506462514400482,0.4664787054061889,0.0092283524572849","0.4285391569137573,0.4502236247062683,0.0073091345839202","0.4183044731616974,0.4695309698581695,0.001604110118933","0.4146325886249542,0.4916824996471405,-0.0014578679110854","0.4499931037425995,0.4767580330371856,0.0198723245412111","0.4351786673069,0.473233550786972,0.0176765602082014","0.426802784204483,0.4872215092182159,0.0125901522114872","0.4225524365901947,0.5038247108459473,0.0095927082002162"
0.25,"0.4867127239704132,0.5331782698631287,-5.84307677797824e-08","0.4700181782245636,0.5281293392181396,-0.0210679285228252","0.4480887055397033,0.5212077498435974,-0.0265589114278554","0.4258073270320892,0.5230151414871216,-0.0267971027642488","0.4090100228786468,0.5253721475601196,-0.0245225243270397","0.4502902030944824,0.4599505662918091,-0.015260461717844","0.4233010113239288,0.4406439661979675,-0.017269903793931","0.4125378131866455,0.4579367637634277,-0.0176559835672378","0.4079068005084991,0.4760800898075104,-0.0167811084538698","0.4496761858463287,0.4592764675617218,-0.0018412183271721","0.4217623472213745,0.4363408088684082,-0.0046566575765609","0.4110147356986999,0.4571804106235504,-0.0072848000563681","0.4083987474441528,0.480531632900238,-0.0079442970454692","0.4490029215812683,0.4672070443630218,0.0103123895823955","0.4265237748622894,0.4531185626983642,0.0088131316006183","0.4165753424167633,0.4723266959190368,0.0031917027663439","0.4131259620189667,0.4944749772548675,0.0001213803116115","0.4484988749027252,0.4779255092144012,0.0211592093110084","0.4333569705486297,0.4760360419750213,0.0189854521304368","0.4249041676521301,0.4897480607032776,0.0135737275704741","0.4204915761947632,0.5057805180549622,0.0102976774796843"
0.25,"0.4861460626125335,0.5311868190765381,-6.029603127899463e-08","0.4695968627929687,0.526542603969574,-0.0200510900467634","0.4470191299915313,0.5208892822265625,-0.0255200676620006","0.4248801469802856,0.5233988165855408,-0.0262814965099096","0.408253014087677,0.5263073444366455,-0.0246535427868366","0.4486282765865326,0.4595868587493896,-0.0136870015412569","0.4209478795528412,0.442842960357666,-0.0168924909085035","0.4105910360813141,0.4617301523685455,-0.0187859963625669","0.4064386785030365,0.48086017370224,-0.0189045444130897","0.4472540318965912,0.4592403471469879,-0.0014001964591443","0.4195820391178131,0.4370661973953247,-0.0052922116592526","0.4090666174888611,0.4585008919239044,-0.008851527236402","0.4065037965774536,0.4823070168495178,-0.0100029446184635","0.4464327692985534,0.4675562977790832,0.0095413327217102","0.4243892133235931,0.453643798828125,0.007275918032974","0.4147277474403381,0.4729046821594238,0.0015053359093144","0.4114783406257629,0.4953457117080688,-0.001496767043136","0.4462368488311767,0.4789654016494751,0.0192000772804021","0.4316103458404541,0.4765251278877258,0.016864875331521","0.4236006736755371,0.4905434548854828,0.0118958493694663","0.419516772031784,0.5074456930160522,0.0090204086154699"
0.25,"0.4848056435585022,0.5285435318946838,-5.4309868602331335e-08","0.4692193269729614,0.5248742699623108,-0.0200696047395467","0.4478073120117187,0.5207253694534302,-0.0257926303893327","0.4258396327495575,0.5240975022315979,-0.0268734078854322","0.4091997742652893,0.5276898145675659,-0.0256114583462476","0.4468371868133545,0.4590839445590973,-0.0136481141671538","0.418925791978836,0.4440937340259552,-0.0173557382076978","0.4088299572467804,0.463114857673645,-0.0197580773383378","0.40541473031044,0.4813846945762634,-0.0202408581972122","0.4447932243347168,0.4595385789871216,-0.0016186536522582","0.4167263209819793,0.4396890997886657,-0.0059687425382435","0.4073549211025238,0.4608158469200134,-0.0096217356622219","0.4060691595077514,0.4834246635437011,-0.010760492645204","0.4437567591667175,0.4687188267707824,0.0090059004724025","0.421695739030838,0.4587414860725403,0.0058105597272515","0.4140777885913849,0.4792117178440094,0.0001194990327348","0.412783145904541,0.5010405778884888,-0.0025425024796277","0.4436288475990295,0.4804169535636902,0.0183508414775133","0.4292317032814026,0.4815439283847809,0.0149229438975453","0.4225944280624389,0.4970808625221252,0.0097729209810495","0.4199444353580475,0.5137437582015991,0.0070687592960894"
0.25,"0.4840707182884216,0.5269303321838379,-4.7643400336028214e-08","0.4694084525108337,0.5226306915283203,-0.0208296813070774","0.4473704993724823,0.5198085904121399,-0.0266807544976472","0.425464779138565,0.5246216654777527,-0.0278768837451934","0.4088655114173889,0.5297889709472656,-0.0266837589442729","0.4452244937419891,0.4594576954841614,-0.0133431246504187","0.4169513583183288,0.4463206231594085,-0.01818672940135","0.4072655141353607,0.4653689563274383,-0.0214150138199329","0.4044392704963684,0.4830145835876465,-0.0222740191966295","0.4421416521072387,0.4628136157989502,-0.0015371720073744","0.4136533737182617,0.44385826587677,-0.0070046186447143","0.4059401452541351,0.4650919437408447,-0.0112259127199649","0.4064764678478241,0.4861572682857513,-0.0123100588098168","0.4409621655941009,0.4737629890441894,0.0085973385721445","0.4200971126556396,0.4676268398761749,0.0038341141771525","0.4156869947910309,0.4876021146774292,-0.0024494805838912","0.4171006381511688,0.5068001747131348,-0.0048399860970675","0.4412685632705688,0.4861582815647125,0.0173543822020292","0.4284595549106598,0.4889627695083618,0.012638509273529","0.423945665359497,0.5034202933311462,0.0069450438022613","0.4232383966445923,0.5177353620529175,0.0042212060652673"
0.25,"0.4827345609664917,0.5265380144119263,-4.0036177040292387e-08","0.4690704643726349,0.5227552056312561,-0.0210049226880073","0.4480850100517273,0.5197008848190308,-0.0276036728173494","0.4260752499103546,0.5244877338409424,-0.0297737941145896","0.4089490473270416,0.5300958752632141,-0.0296041294932365","0.4434315264225006,0.4584523439407348,-0.0133177153766155","0.4150325059890747,0.4467119574546814,-0.0187033917754888","0.4056009352207184,0.4670633673667907,-0.0228487383574247","0.4035048186779022,0.4857780337333679,-0.0244293883442878","0.4397332072257995,0.4618821442127228,-0.0018653938313946","0.4115437269210815,0.444143533706665,-0.0079438388347625","0.4027673602104187,0.4649854302406311,-0.0130112143233418","0.4024654328823089,0.4867680370807647,-0.0148512674495577","0.4382116794586181,0.4728142917156219,0.007850450463593","0.4161863625049591,0.4631511569023132,0.0027387791778892","0.4095440804958343,0.4830564260482788,-0.0036027790047228","0.4095509052276611,0.5040766000747681,-0.0062693771906197","0.4382210671901703,0.4853358566761017,0.016156168654561","0.4238746166229248,0.4861070215702057,0.0110259326174855","0.4178265333175659,0.5013969540596008,0.0053579555824398","0.4160269498825073,0.5172939300537109,0.0026019886136054"
0.25,"0.4801188111305237,0.5262178778648376,-5.803540759075077e-08","0.4677772521972656,0.5225326418876648,-0.0203304793685674","0.4469947218894958,0.5198197960853577,-0.0263925492763519","0.4254125654697418,0.5251848101615906,-0.0280787982046604","0.4091839790344238,0.530833899974823,-0.0273374132812023","0.441628634929657,0.4597674012184143,-0.014158490113914","0.4130877554416656,0.4473268687725067,-0.0202950946986675","0.4043638110160827,0.4681872725486755,-0.024333132430911","0.4025420546531677,0.4878445863723755,-0.0256240554153919","0.4370105862617492,0.4643484055995941,-0.003390041179955","0.4086171388626098,0.4467995762825012,-0.0096967713907361","0.401357501745224,0.4686515927314758,-0.0140631757676601","0.4020218849182129,0.4894424080848694,-0.0152582209557294","0.4350224733352661,0.4753886461257934,0.0056421998888254","0.4137592017650604,0.468387246131897,3.923762415070087e-05","0.409294843673706,0.4898445308208465,-0.0056162104010581","0.4107774496078491,0.5096284747123718,-0.0075968247838318","0.4353059232234955,0.4872515499591827,0.0132785718888044","0.4223487377166748,0.4880816638469696,0.00767741817981","0.4175243079662323,0.5041001439094543,0.0023494951892644","0.4167602360248565,0.5204593539237976,1.736570629873313e-05"
0.25,"0.4769407212734222,0.5270299911499023,-5.3608737005106384e-08","0.4669416844844818,0.5217229127883911,-0.0205075200647115","0.4470804035663605,0.5187671184539795,-0.0271241441369056","0.4258952438831329,0.5253952145576477,-0.0296556670218706","0.4096728265285492,0.5310318470001221,-0.0296918135136365","0.4383393824100494,0.4607372283935547,-0.0144656244665384","0.4116385579109192,0.445939302444458,-0.0224338918924331","0.4027179181575775,0.4673550128936767,-0.0277457311749458","0.4017639756202698,0.4874114096164703,-0.0297842752188444","0.4324747622013092,0.4691050052642822,-0.0048542595468461","0.4051644802093506,0.4495467841625213,-0.0125309973955154","0.3983750343322754,0.4716736078262329,-0.0175723899155855","0.4005559980869293,0.4909800291061401,-0.0190092399716377","0.4297992289066314,0.4819618463516235,0.0027513576205819","0.4096722304821014,0.4747172892093658,-0.0040881233289837","0.4057148694992065,0.4953990876674652,-0.0097988778725266","0.4083164930343628,0.5125041007995605,-0.0116312718018889","0.4300004243850708,0.4949417114257812,0.0088247088715434","0.4173001945018768,0.4933618903160095,0.0025543661322444","0.4128109812736511,0.5083897709846497,-0.0025127429980784","0.4131132066249847,0.5233099460601807,-0.0045672925189137"
0.25,"0.4735215604305267,0.5265454649925232,-4.5640938139968064e-08","0.4647722244262695,0.5210890173912048,-0.020475884899497","0.445588618516922,0.5190110802650452,-0.027935154736042","0.424406498670578,0.5250667929649353,-0.031553391367197","0.4084720015525818,0.5309887528419495,-0.0327598080039024","0.4359795749187469,0.4623222351074219,-0.0151875372976064","0.4110741317272186,0.4497716426849365,-0.023861464112997","0.4038729667663574,0.4726615250110626,-0.0297534074634313","0.4034767746925354,0.4937393963336944,-0.032306931912899","0.4287341237068176,0.4680700898170471,-0.0062981056980788","0.4026753306388855,0.4459914267063141,-0.0151922246441245","0.3964281678199768,0.468384712934494,-0.0206188969314098","0.3985379636287689,0.4885110557079315,-0.0221528280526399","0.4248847067356109,0.4788121283054352,0.0006485487101599","0.4059737622737884,0.4663538932800293,-0.007391850464046","0.403310477733612,0.4879703223705292,-0.0124784223735332","0.4068965315818786,0.5062034130096436,-0.0135739706456661","0.4243330359458923,0.4906784296035766,0.0061005512252449","0.412791758775711,0.4843633472919464,-0.0004871604323852","0.4098890423774719,0.5000050663948059,-0.0045208549126982","0.4114185571670532,0.516266942024231,-0.0056860274635255"
0.25,"0.4702395498752594,0.5311112403869629,-5.8473364816791225e-08","0.463365375995636,0.5200257897377014,-0.0195972621440887","0.4459162056446075,0.5156765580177307,-0.0275940168648958","0.4255091845989227,0.5238000750541687,-0.0325503498315811","0.409678041934967,0.529284656047821,-0.0354752391576767","0.4348724484443664,0.4622679948806762,-0.0143842054530978","0.4107743501663208,0.4503415822982788,-0.02464010566473","0.4046014845371246,0.4738014340400696,-0.0327249243855476","0.4049758315086365,0.4960601329803467,-0.0368782132863998","0.4270089268684387,0.4714480936527252,-0.0072018560022115","0.402135819196701,0.4484886527061462,-0.0173591673374176","0.3959919810295105,0.4685154557228088,-0.024971691891551","0.3971180021762848,0.4875854849815368,-0.0283255316317081","0.4220301210880279,0.4842880070209503,-0.0020385368261486","0.4024706184864044,0.4690265357494354,-0.0107486825436353","0.399389773607254,0.4886963069438934,-0.0171015914529562","0.4024924039840698,0.5071384906768799,-0.0193719156086444","0.4203447103500366,0.4987004101276397,0.001622213399969","0.4074450433254242,0.4918870031833648,-0.0048022200353443","0.4044626653194427,0.5052039623260498,-0.0087775234133005","0.4062390029430389,0.5207775235176086,-0.0103006716817617"
