gesture,[0],[7],[8],[11],[13],[15],[23],[23]
0.5,"0.5340564250946045,0.5192885398864746,-0.039742905646562576","0.5633295178413391,0.49954307079315186,0.15530475974082947","0.47008997201919556,0.5095145106315613,0.12450220435857773","0.6432559490203857,0.7526403665542603,0.06563723087310791","0.5534244775772095,0.7823524475097656,-0.31257957220077515","0.34111958742141724,0.6000030040740967,-0.720785915851593","0.5762803554534912,1.4596259593963623,0.0050951456651091576","0.5762803554534912,1.4596259593963623,0.0050951456651091576"
0.5,"0.5305541753768921,0.5192362666130066,-0.018258094787597656","0.5627772808074951,0.5006959438323975,0.18157240748405457","0.4693455100059509,0.5099963545799255,0.16853532195091248","0.6432966589927673,0.7513800859451294,0.09348316490650177","0.5678473114967346,0.8064205646514893,-0.29440838098526","0.35216063261032104,0.602379560470581,-0.6454866528511047","0.58197420835495,1.4532997608184814,0.0054669310338795185","0.58197420835495,1.4532997608184814,0.0054669310338795185"
0.5,"0.5286006331443787,0.5190666317939758,0.029360845685005188","0.5621399283409119,0.5020448565483093,0.24298962950706482","0.46915167570114136,0.5100619196891785,0.2277078926563263","0.6425803899765015,0.7509602308273315,0.13994750380516052","0.5598529577255249,0.8062244653701782,-0.28363725543022156","0.35135966539382935,0.6023834943771362,-0.6500180959701538","0.5826281905174255,1.4465548992156982,0.008993057534098625","0.5826281905174255,1.4465548992156982,0.008993057534098625"
0.5,"0.5287061929702759,0.5191699266433716,0.03773718327283859","0.5620869994163513,0.5019356608390808,0.234092116355896","0.4691363275051117,0.5101256370544434,0.22564592957496643","0.6430464386940002,0.7518039345741272,0.12824036180973053","0.5482246279716492,0.7963558435440063,-0.24433569610118866","0.3394010663032532,0.6010609269142151,-0.5516070127487183","0.5875059366226196,1.4481189250946045,0.00892680138349533","0.5875059366226196,1.4481189250946045,0.00892680138349533"
0.5,"0.5374945402145386,0.518545925617218,0.05317919701337814","0.5618734955787659,0.5016286373138428,0.2702784240245819","0.4696590006351471,0.5104317665100098,0.22864346206188202","0.6401230096817017,0.7510995864868164,0.1672249138355255","0.5436235070228577,0.7923191785812378,-0.1580687314271927","0.3291483521461487,0.599956750869751,-0.43581733107566833","0.5873703360557556,1.440515160560608,0.015392999164760113","0.5873703360557556,1.440515160560608,0.015392999164760113"
0.5,"0.5381255745887756,0.5182538628578186,0.04056383669376373","0.5637670159339905,0.4980734586715698,0.25053316354751587","0.4701886773109436,0.5107418298721313,0.21559388935565948","0.6417434811592102,0.7458037734031677,0.14063742756843567","0.5331838130950928,0.7842607498168945,-0.20933885872364044","0.31475910544395447,0.5991769433021545,-0.48812800645828247","0.5919261574745178,1.44016432762146,0.014504279009997845","0.5919261574745178,1.44016432762146,0.014504279009997845"
0.5,"0.5503760576248169,0.512547492980957,-0.017573339864611626","0.5638962984085083,0.49242809414863586,0.2188669741153717","0.4715721011161804,0.5082637071609497,0.18173155188560486","0.6415276527404785,0.7471140623092651,0.09680820256471634","0.49935537576675415,0.7799014449119568,-0.32290035486221313","0.2809879183769226,0.5987978577613831,-0.6379517316818237","0.5930627584457397,1.4427413940429688,0.018425313755869865","0.5930627584457397,1.4427413940429688,0.018425313755869865"
0.5,"0.5541566014289856,0.5012452006340027,0.07770124822854996","0.5658897757530212,0.4877028465270996,0.32572171092033386","0.47218918800354004,0.5035123825073242,0.2956973910331726","0.6414382457733154,0.7475065588951111,0.15941078960895538","0.48627907037734985,0.7736250162124634,-0.31244227290153503","0.24969425797462463,0.5986303091049194,-0.6127306222915649","0.5925399661064148,1.4511481523513794,0.0240860003978014","0.5925399661064148,1.4511481523513794,0.0240860003978014"
0.5,"0.5578504204750061,0.49973639845848083,-0.08839856088161469","0.5658652782440186,0.48548218607902527,0.13618645071983337","0.47405773401260376,0.5014929175376892,0.13423460721969604","0.6370815634727478,0.7468538284301758,-0.007207031361758709","0.46176496148109436,0.7633981704711914,-0.3224189877510071","0.22383518517017365,0.5913200974464417,-0.5371605157852173","0.5845192670822144,1.4511033296585083,-0.0003646851400844753","0.5845192670822144,1.4511033296585083,-0.0003646851400844753"
0.5,"0.5564767122268677,0.4890826344490051,-0.08579854667186737","0.5661057829856873,0.4817991852760315,0.12852205336093903","0.4745650291442871,0.5011542439460754,0.14020156860351562","0.6369073390960693,0.7346466779708862,-0.007116502616554499","0.44744324684143066,0.7466111779212952,-0.3037763833999634","0.20366430282592773,0.5835481286048889,-0.4420506954193115","0.584578812122345,1.4475489854812622,-0.004599263425916433","0.584578812122345,1.4475489854812622,-0.004599263425916433"
0.5,"0.5557253360748291,0.4813480079174042,-0.0939624011516571","0.5661678314208984,0.4764746427536011,0.13624364137649536","0.47562915086746216,0.5008306503295898,0.14314433932304382","0.6322662830352783,0.7290247678756714,-0.02045028656721115","0.4465951919555664,0.7220933437347412,-0.35606709122657776","0.1889629065990448,0.5807403326034546,-0.4636901021003723","0.5840075612068176,1.4474929571151733,-0.004570147953927517","0.5840075612068176,1.4474929571151733,-0.004570147953927517"
0.5,"0.5549675822257996,0.48065176606178284,-0.17760014533996582","0.5652175545692444,0.47661644220352173,0.0443553552031517","0.4760609269142151,0.5008602738380432,0.050748419016599655","0.6224521994590759,0.7142214179039001,-0.09025003761053085","0.4276854991912842,0.7005053758621216,-0.3495325446128845","0.171820729970932,0.5775245428085327,-0.4853169023990631","0.5762481689453125,1.4392009973526,-0.012544132769107819","0.5762481689453125,1.4392009973526,-0.012544132769107819"
0.5,"0.5571874380111694,0.47193464636802673,-0.12821653485298157","0.5639239549636841,0.4726870656013489,0.09502695500850677","0.4760878086090088,0.49971693754196167,0.0925830751657486","0.6176866292953491,0.7114518880844116,-0.04552989453077316","0.418497234582901,0.6814162135124207,-0.36807918548583984","0.1673976629972458,0.567547082901001,-0.551760196685791","0.5754411220550537,1.4390246868133545,-0.010828991420567036","0.5754411220550537,1.4390246868133545,-0.010828991420567036"
0.5,"0.5569952726364136,0.4694311022758484,-0.17532868683338165","0.5636045336723328,0.47000622749328613,0.05421318858861923","0.47586578130722046,0.4952855408191681,0.035588037222623825","0.6114118695259094,0.7097458243370056,-0.06968756020069122","0.39530786871910095,0.6727553009986877,-0.3538357615470886","0.1536773294210434,0.566527247428894,-0.5047750473022461","0.5685774087905884,1.441313624382019,-0.004540472757071257","0.5685774087905884,1.441313624382019,-0.004540472757071257"
0.5,"0.5551024675369263,0.46999427676200867,-0.1426417976617813","0.5621906518936157,0.4702024757862091,0.08446993678808212","0.47581762075424194,0.49456334114074707,0.07105447351932526","0.6113413572311401,0.7036888003349304,-0.04831954464316368","0.40064725279808044,0.6745458245277405,-0.35579854249954224","0.15847018361091614,0.5669601559638977,-0.5163577795028687","0.5693624019622803,1.4312084913253784,-0.004227995872497559","0.5693624019622803,1.4312084913253784,-0.004227995872497559"
0.5,"0.5543385148048401,0.4694882333278656,0.06852451711893082","0.5599027872085571,0.4703541100025177,0.29407474398612976","0.4753805994987488,0.49459710717201233,0.2728733420372009","0.6099027395248413,0.6998846530914307,0.13097123801708221","0.4092220366001129,0.6763206124305725,-0.1475558876991272","0.16591762006282806,0.5666624307632446,-0.31614387035369873","0.5698516964912415,1.4219244718551636,-0.004092890303581953","0.5698516964912415,1.4219244718551636,-0.004092890303581953"
0.5,"0.5532720685005188,0.4679194986820221,-0.030346065759658813","0.559913158416748,0.4705044627189636,0.18910399079322815","0.47444432973861694,0.49459078907966614,0.19551393389701843","0.6108399629592896,0.6996340155601501,0.05392421409487724","0.41297435760498047,0.6766119599342346,-0.22101998329162598","0.17254126071929932,0.5671682357788086,-0.3880634009838104","0.570205807685852,1.4210808277130127,-0.008139722049236298","0.570205807685852,1.4210808277130127,-0.008139722049236298"
0.5,"0.5513973832130432,0.46818238496780396,-0.03887450322508812","0.5608356595039368,0.4704597592353821,0.17063772678375244","0.47422176599502563,0.49375635385513306,0.16957256197929382","0.6142750382423401,0.7007251381874084,0.04836840555071831","0.424538791179657,0.6959722638130188,-0.237575501203537","0.1924067586660385,0.5741724371910095,-0.38227835297584534","0.5704227685928345,1.42635178565979,-0.007991177961230278","0.5704227685928345,1.42635178565979,-0.007991177961230278"
0.5,"0.5492080450057983,0.4754249155521393,0.004768454469740391","0.5611860156059265,0.47048500180244446,0.2071456015110016","0.4738647937774658,0.4930213987827301,0.20902375876903534","0.6179569959640503,0.7034406661987305,0.0773177221417427","0.44807592034339905,0.7245017290115356,-0.2063901722431183","0.21814468502998352,0.5859988331794739,-0.3983857035636902","0.570583701133728,1.4270128011703491,-0.007756218314170837","0.570583701133728,1.4270128011703491,-0.007756218314170837"
0.5,"0.5450640320777893,0.4777282178401947,-0.13911420106887817","0.5628018379211426,0.46974945068359375,0.057694680988788605","0.4726952910423279,0.49280616641044617,0.07864207774400711","0.6257413625717163,0.7071632146835327,-0.03092745877802372","0.4641469419002533,0.7542167901992798,-0.324444979429245","0.23805901408195496,0.5938854813575745,-0.5578007102012634","0.5707687139511108,1.4323863983154297,-0.016297711059451103","0.5707687139511108,1.4323863983154297,-0.016297711059451103"
0.5,"0.5436137914657593,0.4811111092567444,-0.1176634207367897","0.5664370656013489,0.46979373693466187,0.09097867459058762","0.472698450088501,0.4923305809497833,0.09288745373487473","0.6362805366516113,0.71451735496521,-0.0185699500143528","0.47262969613075256,0.7904583215713501,-0.353150874376297","0.2570841610431671,0.604212760925293,-0.6497596502304077","0.5735222101211548,1.436737060546875,-0.02630697563290596","0.5735222101211548,1.436737060546875,-0.02630697563290596"
0.5,"0.5436060428619385,0.483950138092041,-0.1801423281431198","0.5681669116020203,0.47025421261787415,0.029551783576607704","0.47338923811912537,0.4919275939464569,0.036174822598695755","0.6405553221702576,0.7208033800125122,-0.05812391638755798","0.4901762902736664,0.8241199851036072,-0.40389689803123474","0.28201842308044434,0.615168571472168,-0.7327895164489746","0.5732201337814331,1.4375649690628052,-0.026564914733171463","0.5732201337814331,1.4375649690628052,-0.026564914733171463"
0.5,"0.5436287522315979,0.4893682599067688,-0.08562379330396652","0.5686360001564026,0.4731372892856598,0.10680840909481049","0.4749883711338043,0.49076810479164124,0.0877823755145073","0.6402361392974854,0.7299281358718872,0.01635074056684971","0.49561142921447754,0.847377359867096,-0.33639436960220337","0.3068823218345642,0.6222813725471497,-0.6387954354286194","0.5717469453811646,1.4360581636428833,-0.02503972128033638","0.5717469453811646,1.4360581636428833,-0.02503972128033638"
0.5,"0.541820764541626,0.49122482538223267,-0.09603021293878555","0.5695859789848328,0.4748378396034241,0.10093201696872711","0.47566309571266174,0.4896267056465149,0.09592019021511078","0.6416283249855042,0.7350289821624756,0.015496911481022835","0.5033352971076965,0.8631249070167542,-0.3327523171901703","0.32550567388534546,0.6254554986953735,-0.6282912492752075","0.5767537355422974,1.4361637830734253,-0.023560816422104836","0.5767537355422974,1.4361637830734253,-0.023560816422104836"
0.5,"0.542253851890564,0.4911651909351349,-0.09601736813783646","0.5704938173294067,0.475159615278244,0.10326029360294342","0.4766121506690979,0.4894602596759796,0.1003008708357811","0.6439549326896667,0.7403616309165955,0.02108450047671795","0.5107748508453369,0.8773161768913269,-0.3083072900772095","0.3439623713493347,0.6336739659309387,-0.6093925833702087","0.5820749998092651,1.4371119737625122,-0.022644761949777603","0.5820749998092651,1.4371119737625122,-0.022644761949777603"
0.5,"0.5422740578651428,0.49160003662109375,-0.018588349223136902","0.570759654045105,0.4757739305496216,0.17052710056304932","0.47674670815467834,0.4893324077129364,0.17494335770606995","0.644874095916748,0.740487813949585,0.06978993862867355","0.5117778778076172,0.8756572008132935,-0.25333482027053833","0.3527563810348511,0.6343721747398376,-0.5584444999694824","0.5853260159492493,1.4344048500061035,-0.023728644475340843","0.5853260159492493,1.4344048500061035,-0.023728644475340843"
0.5,"0.5424883961677551,0.4917391538619995,-0.00613866001367569","0.571212887763977,0.47578200697898865,0.20567388832569122","0.4770687520503998,0.4893660247325897,0.21491491794586182","0.6454718112945557,0.7400396466255188,0.08600382506847382","0.5065051913261414,0.8650763034820557,-0.2552488446235657","0.33879992365837097,0.6325702667236328,-0.5551012754440308","0.5892702341079712,1.4343233108520508,-0.02790891006588936","0.5892702341079712,1.4343233108520508,-0.02790891006588936"
0.5,"0.5446427464485168,0.4923986792564392,-0.015017938800156116","0.5713759660720825,0.4757891297340393,0.19153782725334167","0.4770636558532715,0.4890304505825043,0.18862590193748474","0.6450594663619995,0.7397395372390747,0.0714666023850441","0.5039111375808716,0.8566299676895142,-0.3380587697029114","0.3267296254634857,0.6199347376823425,-0.697824239730835","0.5887244939804077,1.4339953660964966,-0.016403865069150925","0.5887244939804077,1.4339953660964966,-0.016403865069150925"
0.5,"0.5455523133277893,0.493802934885025,-0.02854672446846962","0.5714823007583618,0.4763123095035553,0.18714037537574768","0.4770595133304596,0.4890519082546234,0.1800592988729477","0.6441570520401001,0.7396389245986938,0.07311329990625381","0.5036702752113342,0.8452764749526978,-0.31352823972702026","0.29816266894340515,0.6135781407356262,-0.6878011226654053","0.5887857675552368,1.4317481517791748,-0.012732116505503654","0.5887857675552368,1.4317481517791748,-0.012732116505503654"
0.5,"0.5454267859458923,0.4966508150100708,-0.1928391307592392","0.5720475912094116,0.4771557152271271,0.03617912903428078","0.47661033272743225,0.4905083477497101,0.04150095582008362","0.6432884931564331,0.7397654056549072,-0.0715431421995163","0.48761653900146484,0.8090978264808655,-0.40210670232772827","0.2623080015182495,0.6000067591667175,-0.6487119197845459","0.5895177125930786,1.4374895095825195,-0.009130926802754402","0.5895177125930786,1.4374895095825195,-0.009130926802754402"
0.5,"0.5494171380996704,0.49702683091163635,-0.14743570983409882","0.5692095756530762,0.4771702289581299,0.07393614947795868","0.4768497049808502,0.4916723966598511,0.07660569250583649","0.6364305019378662,0.7387521266937256,-0.06531087309122086","0.4614296853542328,0.769709587097168,-0.4133610725402832","0.2247910052537918,0.5743191838264465,-0.6242579221725464","0.589260458946228,1.4366875886917114,-0.007574113551527262","0.589260458946228,1.4366875886917114,-0.007574113551527262"
0.5,"0.5510905981063843,0.4827482998371124,-0.23534469306468964","0.5690248012542725,0.47373834252357483,-0.0018385823350399733","0.4767118990421295,0.49126291275024414,-0.019055034965276718","0.6353064775466919,0.7371290326118469,-0.11426492035388947","0.4578227400779724,0.7527758479118347,-0.45868271589279175","0.20049135386943817,0.5756828188896179,-0.6700702905654907","0.5891368389129639,1.4368666410446167,0.00493527390062809","0.5891368389129639,1.4368666410446167,0.00493527390062809"
0.5,"0.553982138633728,0.47947272658348083,-0.24405117332935333","0.567794919013977,0.4737197458744049,-0.03191636502742767","0.47710180282592773,0.49504050612449646,-0.05154867842793465","0.6278742551803589,0.7288091778755188,-0.14818528294563293","0.44691959023475647,0.7150798439979553,-0.4525894224643707","0.182607963681221,0.5698539614677429,-0.664389967918396","0.5889443159103394,1.4313563108444214,0.005883343517780304","0.5889443159103394,1.4313563108444214,0.005883343517780304"
0.5,"0.5540717244148254,0.47537410259246826,-0.2080906182527542","0.5664891600608826,0.47374436259269714,0.011740042828023434","0.47632938623428345,0.5003710985183716,0.0003355459193699062","0.6257509589195251,0.7252206802368164,-0.10018274933099747","0.4323022961616516,0.7012514472007751,-0.3731432557106018","0.17581187188625336,0.5687117576599121,-0.4824097752571106","0.5809939503669739,1.4352339506149292,0.00926636066287756","0.5809939503669739,1.4352339506149292,0.00926636066287756"
0.5,"0.5545401573181152,0.47395816445350647,-0.20817458629608154","0.5652757883071899,0.47374415397644043,-0.0014848826685920358","0.47646886110305786,0.5002050995826721,-0.0037522693164646626","0.6227988600730896,0.717434287071228,-0.13114924728870392","0.43100041151046753,0.7054595351219177,-0.4166715145111084","0.17378905415534973,0.570485532283783,-0.5021933913230896","0.5863949656486511,1.4350706338882446,0.008012482896447182","0.5863949656486511,1.4350706338882446,0.008012482896447182"
0.5,"0.5546075105667114,0.47417885065078735,-0.19591577351093292","0.5627380013465881,0.4744197726249695,0.015272912569344044","0.47620606422424316,0.5001430511474609,0.014245045371353626","0.6202979683876038,0.717449963092804,-0.11654192209243774","0.4232858717441559,0.711988091468811,-0.4066835045814514","0.17098189890384674,0.5717805624008179,-0.5193987488746643","0.5862340331077576,1.4399206638336182,-0.005641732830554247","0.5862340331077576,1.4399206638336182,-0.005641732830554247"
0.5,"0.552699089050293,0.47125375270843506,-0.23577702045440674","0.5631893873214722,0.4733537435531616,-0.009782467037439346","0.475738525390625,0.4983796775341034,0.001110440120100975","0.6208927631378174,0.714069128036499,-0.14299403131008148","0.42616575956344604,0.7130448222160339,-0.4568847119808197","0.17401675879955292,0.572643518447876,-0.6201028227806091","0.5867181420326233,1.4398256540298462,-0.006360313855111599","0.5867181420326233,1.4398256540298462,-0.006360313855111599"
0.5,"0.5451812148094177,0.4690472483634949,-0.2561989426612854","0.5645036697387695,0.473280131816864,-0.028249341994524002","0.4728885293006897,0.4983086585998535,-0.009861145168542862","0.6258771419525146,0.7164567112922668,-0.15048547089099884","0.42838001251220703,0.717563807964325,-0.4865911602973938","0.1810421496629715,0.5732599496841431,-0.6651126146316528","0.5818113684654236,1.4449570178985596,-0.005372532177716494","0.5818113684654236,1.4449570178985596,-0.005372532177716494"
0.5,"0.5447460412979126,0.47769367694854736,-0.010497595183551311","0.5646029114723206,0.4735163748264313,0.19836920499801636","0.47227197885513306,0.4982089102268219,0.19355475902557373","0.6271514296531677,0.7238544821739197,0.05994375795125961","0.44025009870529175,0.7296188473701477,-0.31374818086624146","0.20065093040466309,0.5774639844894409,-0.5419453978538513","0.5778225064277649,1.4434707164764404,0.001677526393905282","0.5778225064277649,1.4434707164764404,0.001677526393905282"
0.5,"0.5425652861595154,0.4847125709056854,-0.27328720688819885","0.56508868932724,0.47476446628570557,-0.03751806914806366","0.47196540236473083,0.49810582399368286,-0.025256508961319923","0.6311568021774292,0.729608416557312,-0.1019013300538063","0.4653005003929138,0.7594266533851624,-0.4515654444694519","0.23041963577270508,0.5822595953941345,-0.7127540111541748","0.5769509673118591,1.4456686973571777,-0.0009784734575077891","0.5769509673118591,1.4456686973571777,-0.0009784734575077891"
0.5,"0.5426784753799438,0.48823466897010803,-0.15161015093326569","0.5660486221313477,0.47527262568473816,0.05951246619224548","0.47185954451560974,0.4983709454536438,0.07015285640954971","0.6378448009490967,0.7326520085334778,-0.02590513788163662","0.4819490313529968,0.7938629984855652,-0.362350732088089","0.25623562932014465,0.595446765422821,-0.6158092021942139","0.5777272582054138,1.44869065284729,-0.0008918342064134777","0.5777272582054138,1.44869065284729,-0.0008918342064134777"
0.5,"0.5421164035797119,0.49031174182891846,-0.0013679505791515112","0.566618800163269,0.47565722465515137,0.2080645114183426","0.47187143564224243,0.49832606315612793,0.21869373321533203","0.6420212388038635,0.7345855832099915,0.07255076617002487","0.494236558675766,0.805104672908783,-0.32161304354667664","0.2761273980140686,0.6001861095428467,-0.6104973554611206","0.5834112763404846,1.4492441415786743,-0.0009090602397918701","0.5834112763404846,1.4492441415786743,-0.0009090602397918701"
0.5,"0.5421692728996277,0.49023309350013733,-0.06629644334316254","0.5673919916152954,0.4755309224128723,0.15079167485237122","0.4718760550022125,0.49832141399383545,0.15553870797157288","0.6429007649421692,0.7362551093101501,0.0448068305850029","0.5136584043502808,0.8252187967300415,-0.32399821281433105","0.29847800731658936,0.6090510487556458,-0.6460008025169373","0.5834062099456787,1.4479483366012573,-0.00021068620844744146","0.5834062099456787,1.4479483366012573,-0.00021068620844744146"
0.5,"0.541677713394165,0.49025365710258484,-0.07951650023460388","0.5687252879142761,0.4761189818382263,0.13209953904151917","0.4720517098903656,0.4983084499835968,0.13652852177619934","0.6453021168708801,0.7395403385162354,0.018575813621282578","0.5167131423950195,0.8397269248962402,-0.3907133638858795","0.31911829113960266,0.6141436100006104,-0.7722867131233215","0.5832556486129761,1.4515655040740967,-0.0006424413877539337","0.5832556486129761,1.4515655040740967,-0.0006424413877539337"
0.5,"0.5387740731239319,0.49149560928344727,-0.044556088745594025","0.5702325105667114,0.47661542892456055,0.19381722807884216","0.4720752239227295,0.4982815682888031,0.19544844329357147","0.6470440626144409,0.7414498925209045,0.08480512350797653","0.5267239809036255,0.8543856143951416,-0.36624929308891296","0.3340722918510437,0.6206631064414978,-0.7520106434822083","0.5843024253845215,1.4515488147735596,-0.0005810566945001483","0.5843024253845215,1.4515488147735596,-0.0005810566945001483"
0.5,"0.538852334022522,0.49387410283088684,-0.0705801397562027","0.5707076787948608,0.47674089670181274,0.162135511636734","0.47307199239730835,0.4981529116630554,0.16268669068813324","0.6486300230026245,0.7427041530609131,0.05399119853973389","0.5272411108016968,0.8589796423912048,-0.3179599642753601","0.3346923887729645,0.6215695142745972,-0.6516755819320679","0.584708571434021,1.4518464803695679,-0.004586749244481325","0.584708571434021,1.4518464803695679,-0.004586749244481325"
0.5,"0.5382276773452759,0.4947862923145294,-0.05363631993532181","0.5713222026824951,0.4769541323184967,0.16295889019966125","0.47399383783340454,0.4975551664829254,0.17608851194381714","0.6498456001281738,0.7430899143218994,0.05605965107679367","0.5267571210861206,0.8656026124954224,-0.32902446389198303","0.33871155977249146,0.6254875659942627,-0.6866820454597473","0.5848661065101624,1.4519532918930054,-0.010856910608708858","0.5848661065101624,1.4519532918930054,-0.010856910608708858"
-0.5,"0.41745415329933167,0.39282989501953125,-0.4198477268218994","0.44495701789855957,0.3665928244590759,-0.004766937345266342","0.3376220166683197,0.3651474416255951,-0.175758957862854","0.5235560536384583,0.6895385384559631,0.12032155692577362","0.6316588521003723,0.8815156817436218,-0.14611709117889404","0.7020022869110107,0.593856692314148,-0.6807392239570618","0.5057079195976257,1.4519144296646118,0.11367587745189667","0.5057079195976257,1.4519144296646118,0.11367587745189667"
-0.5,"0.39982491731643677,0.3728235065937042,-0.40075525641441345","0.43505948781967163,0.3481099307537079,0.01863221451640129","0.316242516040802,0.3483472764492035,-0.13534823060035706","0.49944233894348145,0.6826804876327515,0.15916232764720917","0.6425893306732178,0.8784478902816772,-0.16018709540367126","0.7228730916976929,0.5767163634300232,-0.7419394254684448","0.4841488301753998,1.4466440677642822,0.11717472225427628","0.4841488301753998,1.4466440677642822,0.11717472225427628"
-0.5,"0.3960704207420349,0.3690648674964905,-0.4042019844055176","0.4260309338569641,0.34726089239120483,-0.020383043214678764","0.3165041506290436,0.3426491320133209,-0.15996327996253967","0.4952334761619568,0.6725659966468811,0.13144227862358093","0.6454432606697083,0.8808631300926208,-0.1073162779211998","0.7208882570266724,0.5756531953811646,-0.6592511534690857","0.4872562885284424,1.4214242696762085,0.1142502874135971","0.4872562885284424,1.4214242696762085,0.1142502874135971"
-0.5,"0.3911019563674927,0.37236180901527405,-0.45377105474472046","0.4237978458404541,0.3486774265766144,-0.07522131502628326","0.31434446573257446,0.3413836658000946,-0.20747534930706024","0.4935481548309326,0.6721787452697754,0.11953715980052948","0.6460064053535461,0.8812333941459656,-0.18030695617198944","0.7202215790748596,0.5690718293190002,-0.7584652304649353","0.4700419008731842,1.423147201538086,0.10655613243579865","0.4700419008731842,1.423147201538086,0.10655613243579865"
-0.5,"0.3831465244293213,0.3711777627468109,-0.486051470041275","0.42067280411720276,0.3487390875816345,-0.08724018931388855","0.30808037519454956,0.34091049432754517,-0.21595589816570282","0.49066266417503357,0.6731438636779785,0.10529452562332153","0.6427041292190552,0.8888070583343506,-0.13378717005252838","0.7184640169143677,0.5658383965492249,-0.6456795334815979","0.4694925844669342,1.423275113105774,0.10743910074234009","0.4694925844669342,1.423275113105774,0.10743910074234009"
-0.5,"0.37981706857681274,0.3688407838344574,-0.4986015260219574","0.41667208075523376,0.35067635774612427,-0.10015653073787689","0.3052426874637604,0.34499213099479675,-0.22670967876911163","0.4914114475250244,0.6734609603881836,0.07302805036306381","0.6438954472541809,0.8849457502365112,-0.16497763991355896","0.7124944925308228,0.548369288444519,-0.7725111842155457","0.47698721289634705,1.423949122428894,0.10392115265130997","0.47698721289634705,1.423949122428894,0.10392115265130997"
-0.5,"0.37471362948417664,0.36478742957115173,-0.4794616103172302","0.41548722982406616,0.3510507643222809,-0.08256150037050247","0.3020656704902649,0.3440808951854706,-0.22115616500377655","0.4940069317817688,0.6751005053520203,0.08961927890777588","0.6565092206001282,0.8916870355606079,-0.10619771480560303","0.709088921546936,0.5359088182449341,-0.6067463159561157","0.4791986346244812,1.4242175817489624,0.11973879486322403","0.4791986346244812,1.4242175817489624,0.11973879486322403"
-0.5,"0.3752169609069824,0.35947832465171814,-0.428610235452652","0.4170752167701721,0.3494165241718292,-0.05868113785982132","0.30395495891571045,0.3400418758392334,-0.17602428793907166","0.4978226125240326,0.676609992980957,0.08986121416091919","0.6615450382232666,0.8951729536056519,-0.13722184300422668","0.704168438911438,0.5349067449569702,-0.6215852499008179","0.48002105951309204,1.4270554780960083,0.11023350059986115","0.48002105951309204,1.4270554780960083,0.11023350059986115"
-0.5,"0.3732376992702484,0.3615930676460266,-0.46557727456092834","0.4184642732143402,0.35100990533828735,-0.07271874696016312","0.30319076776504517,0.3400251269340515,-0.17140677571296692","0.49962061643600464,0.6776218414306641,0.08160962909460068","0.673123836517334,0.899086594581604,-0.16687729954719543","0.7068758606910706,0.5374994277954102,-0.7271884679794312","0.48037686944007874,1.4401257038116455,0.1084173321723938","0.48037686944007874,1.4401257038116455,0.1084173321723938"
-0.5,"0.3795042932033539,0.36464378237724304,-0.48140278458595276","0.42055630683898926,0.35349246859550476,-0.09117105603218079","0.30693376064300537,0.3414757549762726,-0.18325497210025787","0.4997996389865875,0.6783943772315979,0.05128728598356247","0.6725433468818665,0.8970551490783691,-0.23086705803871155","0.7050361633300781,0.5264161229133606,-0.781495213508606","0.477414071559906,1.440597653388977,0.10600589215755463","0.477414071559906,1.440597653388977,0.10600589215755463"
-0.5,"0.37835443019866943,0.3675497770309448,-0.4047374129295349","0.42300066351890564,0.35506072640419006,-0.04654894024133682","0.3089562952518463,0.34148505330085754,-0.1144377738237381","0.5002902746200562,0.6789737939834595,0.07516499608755112","0.6862719058990479,0.8956764936447144,-0.20476944744586945","0.7045698165893555,0.5210448503494263,-0.7212439775466919","0.4733867645263672,1.4441641569137573,0.0940353125333786","0.4733867645263672,1.4441641569137573,0.0940353125333786"
-0.5,"0.3803200125694275,0.3680928647518158,-0.41900426149368286","0.42392390966415405,0.3559301495552063,-0.05171828716993332","0.30970269441604614,0.3434298038482666,-0.11511065810918808","0.5003028512001038,0.6795110702514648,0.06406910717487335","0.6790534853935242,0.8893678188323975,-0.2320455014705658","0.6964757442474365,0.5038313269615173,-0.7317811250686646","0.47030845284461975,1.445043921470642,0.08671829104423523","0.47030845284461975,1.445043921470642,0.08671829104423523"
-0.5,"0.383012592792511,0.37252599000930786,-0.4040295481681824","0.4228118360042572,0.3597058951854706,-0.03955397382378578","0.310611754655838,0.34487998485565186,-0.11570416390895844","0.498967707157135,0.6794769167900085,0.07667385786771774","0.6743478178977966,0.8634741306304932,-0.1615552306175232","0.6906100511550903,0.48674944043159485,-0.6111719012260437","0.4706697463989258,1.445017695426941,0.08863077312707901","0.4706697463989258,1.445017695426941,0.08863077312707901"
-0.5,"0.38448768854141235,0.37691134214401245,-0.4161292612552643","0.4215182363986969,0.3633038103580475,-0.05169632285833359","0.3109128177165985,0.345783531665802,-0.1581541746854782","0.4983598589897156,0.6797662377357483,0.07091745734214783","0.6838747262954712,0.845784604549408,-0.1359495222568512","0.6875597834587097,0.473553329706192,-0.5047544836997986","0.47086262702941895,1.4450807571411133,0.09362713992595673","0.47086262702941895,1.4450807571411133,0.09362713992595673"
